样本编号,温度_oC,频率_Hz,磁芯材料,励磁波形,磁通密度峰值B_m_T,实际磁芯损耗_w每m3,第四问OOF预测损耗_w每m3,第四问预测相对误差_percent
6165,90,396820.0,材料2,三角波,0.122769983,1114401.447,1187204.5160258214,6.532930231005123
6166,90,396820.0,材料2,三角波,0.1541639229999999,1896712.826,1724842.0359546666,-9.061508294209919
6167,90,499970.0,材料2,三角波,0.0973566445,1045936.136,1048996.808897443,0.29262521793616075
6168,90,499970.0,材料2,三角波,0.1222242435,1762685.605,1595067.482545433,-9.50924668466711
6169,90,396820.0,材料2,三角波,0.0617862884999999,222121.4804,218255.8612968502,-1.7403175488424314
6170,90,396820.0,材料2,三角波,0.077217807,375680.2853,362154.08225634455,-3.600455912360178
6171,90,396820.0,材料2,三角波,0.0974349535,645994.8496,652265.0899734235,0.97063318342338
6172,90,396820.0,材料2,三角波,0.122807875,1112589.213,1141674.3233739987,2.614182308632428
6173,90,499970.0,材料2,三角波,0.1224330525,1766607.347,1648376.8121751468,-6.692519139899926
6174,90,50070.0,材料2,梯形波,0.0975041725,16530.75225,17016.842804120195,2.940522891934296
6175,90,50070.0,材料2,梯形波,0.1220887775,33487.9493,35808.44226381854,6.929337305878393
6176,90,50070.0,材料2,梯形波,0.194318417,132211.5022,143348.47260154382,8.423601741319473
6177,90,50070.0,材料2,梯形波,0.241391984,244095.8374,265780.98007230554,8.88386418354611
6178,90,50060.0,材料2,梯形波,0.3064489425,436938.1613,454392.9795776694,3.9948028860049654
6179,90,63240.0,材料2,梯形波,0.1531969074999999,94391.14318,97262.29796799814,3.0417629146867773
6180,90,79420.0,材料2,梯形波,0.0299022535,1600.933126,1829.5343855208623,14.27925100731924
6181,90,79410.0,材料2,梯形波,0.048281583,4973.825181,5202.57243734456,4.599020834475121
6182,90,79410.0,材料2,梯形波,0.061107605,9337.013202,8981.2155825662,-3.810614933666244
6183,90,79410.0,材料2,梯形波,0.076761171,17943.03027,19110.28670717631,6.505347310971856
6184,90,79410.0,材料2,梯形波,0.1928400215,257415.386,246603.8423676858,-4.200037845567705
6185,90,79410.0,材料2,梯形波,0.2428109655,474568.0483,482600.0768177217,1.6924924774211112
6186,90,79410.0,材料2,梯形波,0.3008552885,822335.7047,820301.7426812672,-0.24733962141104104
6187,90,99980.0,材料2,梯形波,0.0238247655,1413.274391,1582.2920441579,11.959294970193795
6188,90,99980.0,材料2,梯形波,0.0302229085,2473.116629,2424.736968408815,-1.956222364278367
6189,90,99970.0,材料2,梯形波,0.0487284295,7633.797489,8022.852366807668,5.096478893608074
6190,90,99980.0,材料2,梯形波,0.0971834219999999,51077.28018,52514.83333314116,2.8144669177276493
6191,90,99970.0,材料2,梯形波,0.1208843209999999,98566.29727,103235.62148982869,4.737242190439736
6192,90,99980.0,材料2,梯形波,0.2399294135,653824.691,650191.425341117,-0.5556941652549229
6193,90,99980.0,材料2,梯形波,0.3040141484999999,1165648.246,1183235.2894074128,1.5087779240232917
6194,90,125930.0,材料2,梯形波,0.03057317,4157.903473,4216.862846526603,1.418007269997116
6195,90,125930.0,材料2,梯形波,0.038772084,7290.833102,7651.832151386064,4.951410138397434
6196,90,125930.0,材料2,梯形波,0.048610011,12923.01361,14062.832878748884,8.820073267328892
6197,90,125930.0,材料2,梯形波,0.061512828,23420.67425,23724.71049528312,1.2981532556993802
6198,90,125920.0,材料2,梯形波,0.096251009,79378.25032,79043.76385611975,-0.4213830142788838
6199,90,125920.0,材料2,梯形波,0.1908730975,519233.5692,572353.0787322265,10.230368890453178
6200,90,125930.0,材料2,梯形波,0.2419736344999999,950192.809,933291.535234355,-1.7787204455306491
6201,90,158750.0,材料2,梯形波,0.0151426895,1587.183568,1680.5925576847212,5.885203927761511
6202,90,158740.0,材料2,梯形波,0.01926919,2610.50026,2534.981443149116,-2.892886777604992
6203,90,158750.0,材料2,梯形波,0.0244047965,4379.589792,4511.316521976104,3.0077412778868826
6204,90,158750.0,材料2,梯形波,0.0309372205,7439.247301,7305.305611417103,-1.8004736791703706
6205,90,158750.0,材料2,梯形波,0.076591482,69601.43753,72469.88803588809,4.12125181272544
6206,90,158740.0,材料2,梯形波,0.0972767925,128246.4521,125600.79711071072,-2.0629459497455214
6207,90,158750.0,材料2,梯形波,0.1225914085,236742.1246,237126.31412165964,0.16228185934748987
6208,90,158740.0,材料2,梯形波,0.152308591,426687.1528,465673.0107269948,9.136871750452851
6209,90,199190.0,材料2,梯形波,0.0119966455,1724.161909,1636.8029952049662,-5.066746535753197
6210,90,199190.0,材料2,梯形波,0.0193400904999999,4680.176997,4573.180852362494,-2.286155944659576
6211,90,199190.0,材料2,梯形波,0.024546061,7758.630753,7473.330694771865,-3.6771959809766654
6212,90,199190.0,材料2,梯形波,0.0387840995,22321.40087,21966.71503634695,-1.5889945067459967
6213,90,199190.0,材料2,梯形波,0.0487893385,37088.42334,39034.53787628024,5.247229083964187
6214,90,199190.0,材料2,梯形波,0.0605388285,63780.72971,68538.85971101014,7.460137290125934
6215,90,199190.0,材料2,梯形波,0.0768599795,113719.5949,113141.38793613616,-0.5084497217671983
6216,90,199190.0,材料2,梯形波,0.12017451,357019.4597,362410.716920887,1.5100737717258375
6217,90,199190.0,材料2,梯形波,0.152422248,645357.4399,594886.397646398,-7.820633827576634
6218,90,251240.0,材料2,梯形波,0.0095658265,1959.658596,1953.9976288739233,-0.2888751712993116
6219,90,251240.0,材料2,梯形波,0.012141621,3180.70129,2946.8753629134203,-7.351395361196576
6220,90,251240.0,材料2,梯形波,0.019588274,8602.978877,8151.079021414372,-5.2528300028002946
6221,90,251240.0,材料2,梯形波,0.0308668925,23326.31321,22886.98569328266,-1.8833988584574164
6222,90,251240.0,材料2,梯形波,0.0388959284999999,38740.92087,38213.310959484465,-1.3618930543391008
6223,90,251240.0,材料2,梯形波,0.061214015,109083.6972,109947.70160106302,0.792056396364078
6224,90,251240.0,材料2,梯形波,0.077048656,188637.0636,189194.65945032783,0.2955918840584825
6225,90,251240.0,材料2,梯形波,0.121409087,573732.1439,573492.131317418,-0.04183356033541427
6226,90,251240.0,材料2,梯形波,0.153662499,1009829.304,983465.256021226,-2.6107430111548777
6227,90,316460.0,材料2,梯形波,0.009657339,3579.130965,3349.8558256325887,-6.405888513426085
6228,90,316460.0,材料2,梯形波,0.0122186715,5761.109757,5509.958848470876,-4.359418916189979
6229,90,316460.0,材料2,梯形波,0.015443577,9383.086158,9526.556505979244,1.5290315527681873
6230,90,316460.0,材料2,梯形波,0.019317037,15300.4112,16034.518387096474,4.797957241152273
6231,90,316460.0,材料2,梯形波,0.0484354399999999,108420.6286,107620.81320452242,-0.7376966964731075
6232,90,316460.0,材料2,梯形波,0.0609508015,182033.2558,180657.44657549745,-0.7558010312215498
6233,90,316460.0,材料2,梯形波,0.07578154,307281.0485,332000.9392495505,8.044717001006504
6234,90,316460.0,材料2,梯形波,0.0959717235,530436.3189,531301.0975785973,0.16303157377885583
6235,90,396810.0,材料2,梯形波,0.00980083,6296.114097,5877.897200621099,-6.642460570690336
6236,90,396810.0,材料2,梯形波,0.0247008945,42487.56698,41164.22495775046,-3.1146571016233335
6237,90,396800.0,材料2,梯形波,0.0306534865,68573.53824,68191.7158442968,-0.5568071963369464
6238,90,396800.0,材料2,梯形波,0.038897632,113109.6732,112200.4563701542,-0.8038364926031792
6239,90,396800.0,材料2,梯形波,0.0771286855,513162.8753,498296.2724065985,-2.8970534715143526
6240,90,396810.0,材料2,梯形波,0.097468873,866687.6305,849674.462542706,-1.963010357893174
6241,90,50040.0,材料2,梯形波,0.075989191,7444.533047,8713.211541517563,17.041747098279263
6242,90,50050.0,材料2,梯形波,0.097110697,15893.66107,15471.951752664794,-2.6533176684584094
6243,90,50040.0,材料2,梯形波,0.194901304,131542.6334,132314.85959108075,0.5870539239795678
6244,90,63210.0,材料2,梯形波,0.059898158,5890.23702,6212.484112992458,5.470868012582258
6245,90,63210.0,材料2,梯形波,0.076353459,11577.46954,12582.790504801154,8.683425694429893
6246,90,63210.0,材料2,梯形波,0.0972199364999999,23460.21105,24901.187678909093,6.1422151140839425
6247,90,63210.0,材料2,梯形波,0.121586259,45743.65624,47494.395862082616,3.827283968944542
6248,90,63210.0,材料2,梯形波,0.1538596835,93450.49743,90923.26727649044,-2.704351740238309
6249,90,63210.0,材料2,梯形波,0.1940444575,180154.9604,182501.91340440404,1.3027412618520546
6250,90,79450.0,材料2,梯形波,0.047707674,4344.191917,4740.726772388269,9.127931338312202
6251,90,79450.0,材料2,梯形波,0.060904465,8447.733259,8349.40267379003,-1.163987808270487
6252,90,79460.0,材料2,梯形波,0.077848321,16766.50492,17006.069116918472,1.4288260914336857
6253,90,79450.0,材料2,梯形波,0.122787962,65486.45417,65639.47267977419,0.2336643687822262
6254,90,79460.0,材料2,梯形波,0.194473595,247369.2963,244567.21577841017,-1.1327519475948054
6255,90,79460.0,材料2,梯形波,0.306941166,818367.312,839951.7799845897,2.6375036817929054
6256,90,99970.0,材料2,梯形波,0.0380077704999999,3601.860822,3740.078205262016,3.8373882304888243
6257,90,99970.0,材料2,梯形波,0.048381747,6473.00139,7166.320583150885,10.7109384252872
6258,90,99960.0,材料2,梯形波,0.0771861024999999,23334.19523,24442.81725195272,4.751061740185502
6259,90,99970.0,材料2,梯形波,0.1229047345,92682.43571,93172.556118222,0.5288169268183252
6260,90,99970.0,材料2,梯形波,0.154702914,181830.9239,184581.6248957414,1.5127795298747926
6261,90,99960.0,材料2,梯形波,0.1937312835,349329.4629,357942.8441510647,2.4656898904431666
6262,90,125920.0,材料2,梯形波,0.0300764759999999,3201.412276,3585.6222795840927,12.001266018263143
6263,90,125920.0,材料2,梯形波,0.049022286,10481.13431,11734.374191084216,11.957101626762924
6264,90,125920.0,材料2,梯形波,0.0611328945,18892.49334,20365.128093244904,7.794814198118455
6265,90,125920.0,材料2,梯形波,0.077290236,37449.52848,38680.82452682391,3.2878813079889295
6266,90,125920.0,材料2,梯形波,0.1536116255,266057.9056,271865.4489980726,2.182811814960252
6267,90,125920.0,材料2,梯形波,0.2438268255,914821.2419,893287.7256495453,-2.353849611726501
6268,90,125920.0,材料2,梯形波,0.3045869765,1604680.071,1604630.5744273576,-0.0030845134514264367
6269,90,158730.0,材料2,梯形波,0.048670839,17326.53012,18672.29979713043,7.767104364289352
6270,90,158730.0,材料2,梯形波,0.0614880655,33198.03643,35310.95771852091,6.364597174221827
6271,90,158730.0,材料2,梯形波,0.097582072,111923.1337,120355.28065984703,7.53387318697549
6272,90,158730.0,材料2,梯形波,0.1222409495,212649.848,206652.3517813835,-2.820362335089227
6273,90,158730.0,材料2,梯形波,0.15392999,397132.4266,389714.043102879,-1.8679873513811391
6274,90,158730.0,材料2,梯形波,0.1938276955,731928.6718,735055.2744811947,0.42717313881222174
6275,90,158730.0,材料2,梯形波,0.306378219,2345227.336,2316635.8814698574,-1.2191336034359916
6276,90,199190.0,材料2,梯形波,0.02436082,6133.881394,5986.981297191639,-2.3948962715851465
6277,90,199190.0,材料2,梯形波,0.038834969,17675.45861,17923.244465674114,1.401863799640965
6278,90,199180.0,材料2,梯形波,0.0777217239999999,99080.78439,103673.9497955109,4.635778202392263
6279,90,199190.0,材料2,梯形波,0.097269247,181624.009,182512.0738179717,0.48895783264628606
6280,90,199180.0,材料2,梯形波,0.1224777495,332535.5505,318807.2215466423,-4.128379336499754
6281,90,199190.0,材料2,梯形波,0.1928562285,1081202.77,953374.5314084628,-11.822781270856089
6282,90,199190.0,材料2,梯形波,0.243919592,1955621.215,1945525.384782449,-0.5162467117923434
6283,90,251240.0,材料2,梯形波,0.015226901,4101.016802,4049.150538835025,-1.2647171584296024
6284,90,251240.0,材料2,梯形波,0.019429765,6857.368607,6638.248798147938,-3.195392014196012
6285,90,251240.0,材料2,梯形波,0.0247889625,11462.73277,11255.363074359931,-1.8090772924829253
6286,90,251240.0,材料2,梯形波,0.0309365005,18689.11618,19265.832942773948,3.0858428896231906
6287,90,251240.0,材料2,梯形波,0.0492074525,54361.06714,55128.59641843104,1.4119098811183566
6288,90,251240.0,材料2,梯形波,0.0617649505,93674.89927,98398.02579978868,5.042040681757422
6289,90,251240.0,材料2,梯形波,0.0772806675,166274.7165,164935.30714174645,-0.8055400041855173
6290,90,251240.0,材料2,梯形波,0.1227794865,526653.3332,525833.1791065247,-0.15572940334241747
6291,90,251250.0,材料2,梯形波,0.153448806,927488.1025,912635.2751707064,-1.6014035424560706
6292,90,251240.0,材料2,梯形波,0.1940857135,1646218.888,1668569.6153251096,1.3577008190122
6293,90,316450.0,材料2,梯形波,0.0121124305,4553.313757,4578.034348999588,0.5429143107387157
6294,90,316450.0,材料2,梯形波,0.015468615,7573.479681,7165.696347216219,-5.384358986356156
6295,90,316450.0,材料2,梯形波,0.0310117565,33856.29593,33128.956760539906,-2.148312889761813
6296,90,316450.0,材料2,梯形波,0.039089512,55887.82412,55620.6654143314,-0.4780266719544577
6297,90,316450.0,材料2,梯形波,0.0775676545,275404.6362,269922.8006609095,-1.990465961186497
6298,90,316450.0,材料2,梯形波,0.0976707565,479197.7751,474923.1731278399,-0.8920329338482573
6299,90,316450.0,材料2,梯形波,0.122082607,830555.246,869906.9744504851,4.738002515787498
6300,90,316450.0,材料2,梯形波,0.15438084,1451172.623,1464832.9807403216,0.9413323765770673
6301,90,396810.0,材料2,梯形波,0.0156344115,13473.45198,12781.754492696638,-5.133780773703113
6302,90,396810.0,材料2,梯形波,0.0195052735,21331.57218,21115.475621328624,-1.01303624902989
6303,90,396810.0,材料2,梯形波,0.024527285,34864.15233,34954.06922761554,0.2579064500534826
6304,90,396810.0,材料2,梯形波,0.038929218,94016.09236,95115.36210572872,1.1692357320271087
6305,90,396810.0,材料2,梯形波,0.077233527,445158.4514,438695.1937755215,-1.4519004646889075
6306,90,396810.0,材料2,梯形波,0.122028731,1298723.68,1245250.64790846,-4.117352514242277
6307,90,499980.0,材料2,梯形波,0.0097367775,8884.558345,8677.420483403226,-2.3314367867632404
6308,90,499980.0,材料2,梯形波,0.0124166075,14525.72304,14351.684113988646,-1.1981429463586635
6309,90,499980.0,材料2,梯形波,0.015517444,22991.86576,23080.402459275618,0.38507835858040057
6310,90,499980.0,材料2,梯形波,0.0194803695,37329.6143,38012.00077861224,1.8280030249662553
6311,90,499980.0,材料2,梯形波,0.030934489,97042.63987,97060.9302483248,0.01884777490524372
6312,90,499980.0,材料2,梯形波,0.038648523,158539.402,155251.24602237123,-2.0740307684702732
6313,90,499980.0,材料2,梯形波,0.048638683,257096.0206,258755.22695523783,0.6453644639717301
6314,90,499980.0,材料2,梯形波,0.0612542115,430159.605,428453.8011047761,-0.3965513905527894
6315,90,499980.0,材料2,梯形波,0.0767179405,721168.9084,744340.1654385617,3.2130138679952203
6316,90,50020.0,材料2,梯形波,0.097726934,16446.69835,16654.437451766113,1.2631051980479346
6317,90,50020.0,材料2,梯形波,0.1233850595,34915.92451,36724.20424050032,5.1789541760019295
6318,90,50020.0,材料2,梯形波,0.1944724925,135643.3974,134935.3814182371,-0.5219686290184838
6319,90,50020.0,材料2,梯形波,0.308653024,439040.5743,421157.4653569461,-4.073224660742676
6320,90,63150.0,材料2,梯形波,0.077404248,12198.76005,13016.693917869376,6.705057436303739
6321,90,63150.0,材料2,梯形波,0.12312443,48832.85114,50882.363204606074,4.196994475563761
6322,90,63150.0,材料2,梯形波,0.1540734625,95605.69346,94426.3415159182,-1.2335582760823907
6323,90,63150.0,材料2,梯形波,0.194630016,187025.2023,182075.67454539935,-2.646449619480323
6324,90,63150.0,材料2,梯形波,0.24526278,344187.5175,338940.4195167468,-1.5244881689392435
6325,90,63150.0,材料2,梯形波,0.3100577535,610705.3967,593614.2176568905,-2.798596366670936
6326,90,79500.0,材料2,梯形波,0.0494600215,4844.201674,5239.810475945498,8.166645993886387
6327,90,79500.0,材料2,梯形波,0.0778026705,16890.85919,16763.27604964096,-0.7553383692557929
6328,90,79500.0,材料2,梯形波,0.0977491575,33044.50544,33751.45219792266,2.1393776318011133
6329,90,79500.0,材料2,梯形波,0.122251511,65057.12454,63446.5539051011,-2.475625300513623
6330,90,79500.0,材料2,梯形波,0.1544591195,132247.3693,135180.8928837293,2.218209405039042
6331,90,79500.0,材料2,梯形波,0.2461639345,476638.8365,477695.5639082325,0.22170400884496885
6332,90,79500.0,材料2,梯形波,0.306450426,831641.5788,826210.3167306893,-0.653077264023726
6333,90,99950.0,材料2,梯形波,0.03931001,3817.420674,3965.0275336031295,3.8666647511096284
6334,90,99950.0,材料2,梯形波,0.048806812,6316.678686,6876.741412012502,8.866411509165403
6335,90,99950.0,材料2,梯形波,0.0777133105,23649.25383,24040.099367679824,1.6526759807703535
6336,90,99950.0,材料2,梯形波,0.097225212,45899.6896,47075.93400366333,2.562641303054327
6337,90,99950.0,材料2,梯形波,0.12297548,93770.24652,91499.23552583036,-2.4218886890579574
6338,90,99950.0,材料2,梯形波,0.19584239,358032.4931,353841.91536702233,-1.1704462063467642
6339,90,99950.0,材料2,梯形波,0.3079645079999999,1162022.413,1167696.0837527255,0.48825828910458063
6340,90,125910.0,材料2,梯形波,0.0311899615,3348.588276,3761.940634004565,12.344078278214841
6341,90,125920.0,材料2,梯形波,0.0771786105,35177.1644,38125.47474911056,8.381318959041955
6342,90,125910.0,材料2,梯形波,0.0974410924999999,70406.25544,69759.40709893491,-0.9187370312802999
6343,90,125920.0,材料2,梯形波,0.1553405895,268720.6747,273438.3362162953,1.7556005028500843
