样本编号,温度_oC,频率_Hz,磁芯材料,励磁波形,磁通密度峰值B_m_T,对数磁通密度峰值,磁通密度_RMS_T,磁通密度_绝对均值_T,磁通密度_标准差_T,磁通密度_均值_T,磁通密度_最大绝对值_T,磁通密度_峰峰值_T,波峰因子,波形因子,偏度,超额峰度,斜率RMS归一化,最大斜率归一化,总变差归一化,THD_2_10,频谱质心归一化,近峰值点比例,过零数,H2_ratio,H3_ratio,H4_ratio,H5_ratio,H6_ratio,H7_ratio,H8_ratio,H9_ratio,H10_ratio,对数频率,对数频率×对数B_m,频率×B_m
241,25,316470.0,材料3,三角波,0.038787934999999996,-3.2496460343172546,0.02272398139013102,0.01968649322949216,0.022723981390131015,-3.0273458348180956e-11,0.039475895,0.07757586999999999,1.737190957969377,1.1542930030874379,0.01322380933865656,-1.203589359041785,0.003221961758594708,0.010184597349665548,2.000000000000001,0.6101991130306103,0.007476680587881778,0.09765625,2.0,0.47450325952919936,0.28979528126281673,0.19084228630143873,0.12748049877374185,0.08348972441641209,0.051558864072591505,0.0280481547124341,0.010957756173310199,0.0007946308833004708,12.664983729343964,-41.156714150755164,12275.217789449998
242,25,396790.0,材料3,三角波,0.049501666,-3.0057489534082054,0.029091909203738768,0.025203661992187473,0.029091909203738785,-9.179687953921262e-11,0.050564537,0.099003332,1.7380962055766922,1.154273105739815,0.014826748170572546,-1.20404986802306,0.003198494665523598,0.010108599173207666,2.0000000000000013,0.6080825677879584,0.007074036618147828,0.0986328125,2.0,0.4742216500987375,0.2887652342363918,0.1893731433287881,0.1257337506626333,0.08130095963453723,0.04938311652893098,0.02608074586394343,0.009442222678764193,0.0019526244310657278,12.891162452462385,-38.74759804970397,19641.76605214
243,25,158740.0,材料3,三角波,0.019308988,-3.947184591993781,0.011180644042298592,0.009675968388671876,0.011180644042298599,1.953125388607117e-11,0.019561106,0.038617976,1.74955091370376,1.1555064664523205,0.018405862585848837,-1.1934706632343586,0.002443543178534786,0.005196414229476989,2.0000000000000013,0.4538148874446349,0.00636399084423351,0.091796875,2.0,0.4075135447246679,0.18203371747787334,0.06359570796990027,0.00038030220693065876,0.02785516922978396,0.033285559791763314,0.02564745358471806,0.012576727049912202,0.0001582700471949066,11.975022922644866,-47.26762596903615,3065.10875512
244,25,396810.0,材料3,三角波,0.0153775385,-4.174847373226943,0.0089787196096623,0.0077748806640624965,0.008978719609662305,3.5156243122222495e-11,0.015576641,0.030755077,1.7348398966860996,1.154836967616012,0.013235087420177542,-1.1995829448541118,0.00245206455837298,0.005251685762321468,1.9999999999999998,0.45419396234432174,0.0056430997755235555,0.099609375,2.0,0.40730780575717007,0.1830713507759041,0.06553154264452794,0.002374446932132525,0.026358885290820405,0.03248102743722788,0.025549436917187567,0.01317552253790193,0.0010909384541132772,12.891212855688202,-53.8188461282793,6101.961052185
245,25,251230.0,材料3,三角波,0.123141005,-2.0944251980901165,0.07190023813823347,0.062272118385742224,0.07190023813823346,2.2460949360191343e-11,0.12379069,0.24628201,1.7217006953718752,1.1546136537840295,0.005564367531203109,-1.2014279571966306,0.0021334366301867056,0.0034265190543150102,2.0000000000000013,0.3041844297993523,0.0051492327532985495,0.1064453125,2.0,0.29229525199128237,0.040751406040378725,0.046033581252624155,0.04900660776267502,0.01930974772613325,0.008309353561034986,0.018185929818480842,0.011721932285758487,0.000440727094222703,12.434124133196967,-26.042342900748157,30936.71468615
246,25,316450.0,材料3,三角波,0.019413064,-3.9418090374844295,0.011312795205987923,0.009795592125,0.011312795205987927,1.3476562439035237e-10,0.019569967,0.038826128,1.7298966916365208,1.1548863061698706,0.010123928764518043,-1.1991829277152348,0.0021412081482674616,0.003515699530996258,2.0000000000000013,0.3106745968965723,0.005200699304254079,0.1015625,2.0,0.2983251925512766,0.04645209888065654,0.04343948285435156,0.04978290359601823,0.021719442532263378,0.006276586054296565,0.017852780418032392,0.012908227417441616,0.001089575350787035,12.664920530203451,-49.922698204978055,6143.2641028
247,25,316450.0,材料3,三角波,0.07699009849999999,-2.564078456306064,0.04502689577140207,0.03900284970214843,0.04502689577140202,9.082032665524466e-11,0.077436831,0.15398019699999999,1.7197905756848209,1.1544514340684653,0.0044940229798520965,-1.2026399658688678,0.0021418638677720603,0.0034752325976047534,1.9999999999999978,0.30926993091599503,0.00504109744504333,0.1064453125,2.0,0.2970700995894404,0.0461674827499629,0.043171787940064,0.04932149547534712,0.0214501661404962,0.006233206548084464,0.017566216929019038,0.012682357145216561,0.001009848546795285,12.664920530203451,-32.473849882323044,24363.516670324996
248,25,251230.0,材料3,三角波,0.098169633,-2.321058347697652,0.05725993349126303,0.04958897662988282,0.05725993349126302,-1.4648433033508275e-11,0.098432434,0.196339266,1.7190455524196382,1.1546907676404359,0.0032834365394243253,-1.200734146189052,0.0019973648942007535,0.0025973459633896632,2.0,0.18169443561753532,0.0048974070187882204,0.107421875,2.0,0.1520818372010488,0.0700831456454472,0.061774417808143495,0.001154786769177794,0.027807077563835336,0.011789409612580397,0.010067270939307451,0.011875873903671638,0.0005595798016206399,12.434124133196967,-28.86032761566565,24663.15689859
249,50,79430.0,材料3,三角波,0.0485489625,-3.025182454195075,0.02810537108935303,0.024337739471679713,0.02810537108935302,7.910156240415432e-11,0.049287873,0.097097925,1.7536816305788399,1.1548061446732747,0.023433578237062498,-1.1967026185896956,0.0032435287861843766,0.010010759756194603,2.000000000000004,0.6149339423362215,0.008212997285766008,0.0888671875,2.0,0.4760182779777658,0.29250804533478925,0.19366398291741133,0.1306242918121604,0.08619203154160782,0.05405546927213277,0.030164359027689453,0.012648272477970252,0.00015678035160530992,11.282631409627177,-34.13201857755438,3856.244091375
250,50,125890.0,材料3,三角波,0.015552425,-4.16353870396255,0.008980007021354193,0.007766336101562489,0.008980007021354191,5.859375200203791e-12,0.01586937,0.03110485,1.7671890414186877,1.1562732933419568,0.03086143499071077,-1.1877370191596461,0.003233762067474574,0.010090484281390179,1.9999999999999964,0.6179689871831814,0.008181956783189512,0.083984375,2.0,0.4792122384429684,0.2936963206617315,0.19432535424732741,0.13036585967271247,0.085907044125833,0.05330660649331631,0.029388453760482963,0.011855627648289874,0.0005644087662294682,11.743163788760304,-48.89311694147503,1957.89478325
251,50,316460.0,材料3,三角波,0.019560529,-3.9342415697514,0.011413378908215857,0.009883609300781254,0.011413378908215865,-5.664062179550739e-11,0.01989714,0.039121058,1.7433172209569907,1.1547784378034531,0.014762049643943283,-1.1999653597847648,0.0032252024718592404,0.01016659621015362,1.9999999999999993,0.6120556772100313,0.0076619939539909416,0.09375,2.0,0.4756640373303273,0.290565843481926,0.1916639093565977,0.12833612402502467,0.08414866402218227,0.05203904593133594,0.028369087766974447,0.011299552859193832,0.0007786680611012911,12.664952130272974,-49.82698114983148,6190.12500734
252,50,125890.0,材料3,三角波,0.2427663525,-1.415655810536785,0.1410179775400062,0.12206816114355482,0.14101797754000614,-6.835938065608005e-12,0.245004469,0.485532705,1.737398828674119,1.15523963184934,0.012952438359140714,-1.1962123608026969,0.0024485899952070766,0.005101530699152388,2.000000000000001,0.4546910254860758,0.005967101127864328,0.0986328125,2.0,0.40789091880153044,0.18300294424713828,0.06512637077928918,0.0017737835688593617,0.02682901813573753,0.03284877164708358,0.02574026452660689,0.013121718099834713,0.0008247533143382047,11.743163788760304,-16.62427805164369,30561.856116225
253,50,396810.0,材料3,三角波,0.015435986,-4.171053742277894,0.00900916444369052,0.007801316292968758,0.009009164443690532,-3.515625204486756e-11,0.015629435,0.030871972,1.7348373534180432,1.1548261992415796,0.013290893021407457,-1.1996556187678982,0.002451641176433885,0.0052559648602946325,1.9999999999999998,0.45400873640148887,0.0056575143438843374,0.099609375,2.0,0.40714004195493114,0.18297595032275227,0.06549518021924904,0.002265641448619167,0.026411473484188982,0.03255950648911856,0.02556309706420033,0.013177920958117656,0.0010732564747114933,12.891212855688202,-53.76994162421917,6125.15360466
254,50,63180.0,材料3,三角波,0.0774422055,-2.5582233563057297,0.04486811318637926,0.038849130368164043,0.04486811318637927,-1.0742193945348713e-11,0.077896506,0.154884411,1.7361217236040865,1.1549322407264908,0.009305393116004621,-1.1977078331213142,0.002132465949945208,0.00339766924639042,2.0000000000000013,0.30608747380407064,0.005586322581774539,0.0986328125,2.0,0.2938243272864146,0.04202831268404006,0.046183959003105686,0.04987229980798627,0.02014380321705755,0.008125067664433485,0.018619847479751782,0.012316924908216962,0.00016732625262303735,11.053743074356076,-28.277943707420416,4892.79854349
255,50,158730.0,材料3,三角波,0.19535463250000001,-1.632938743915285,0.11361938028492949,0.09838312989257808,0.1136193802849295,1.1718717820132299e-11,0.196417608,0.39070926500000003,1.7287333156318305,1.1548664939709425,0.007283239694430654,-1.1990770715329664,0.002131854880620434,0.0034126782225140607,2.0000000000000036,0.30495021674496453,0.00549848332505772,0.1025390625,2.0,0.2929600994844762,0.040829366751688904,0.04634680910833899,0.049263299678401457,0.019388967436810844,0.008468756329166315,0.01839943792136432,0.01185828192862947,0.0005178277941846616,11.974959924566287,-19.554376017657148,31008.640816725
256,50,199170.0,材料3,三角波,0.07776995449999999,-2.5540001113339623,0.04524976949983483,0.03918233900292969,0.04524976949983484,1.0742202049759952e-11,0.07823184,0.15553990899999998,1.7288892488233683,1.1548511561918617,0.008611992759235155,-1.1993388157688596,0.002137279551839838,0.003464525622166822,1.999999999999999,0.30843427320621924,0.0053925117085939075,0.1015625,2.0,0.2962524000956803,0.044295407644939964,0.0444812976948305,0.04952756358202564,0.02085964082221844,0.007090566109822278,0.018105350381957444,0.012613428043482327,0.0005145541052667413,12.201914010381314,-31.16368974100131,15489.441837764998
257,50,316450.0,材料3,三角波,0.0308776125,-3.47772387222906,0.01799362962159902,0.015581743473632831,0.017993629621599033,9.765617439325917e-13,0.030995345,0.061755225,1.722573246855882,1.1547892347250834,0.0049290511235316505,-1.1997650557155637,0.001999919484034006,0.002658171838901059,2.0000000000000013,0.18527736405081788,0.004903933889801611,0.10546875,2.0,0.1568891992911453,0.06765900021856312,0.06302002586753926,0.0008877011540138236,0.027509541981077006,0.013078499822332787,0.009134751412361225,0.012327366451329794,0.00044619114795147136,12.664920530203451,-44.04509646777247,9771.220475625
258,50,499970.0,材料3,三角波,0.01951219,-3.9367158805185523,0.01141948115787654,0.009890166116210936,0.01141948115787654,-6.542968464663505e-11,0.019580463,0.03902438,1.7146543463136636,1.1546298640180481,0.0035004507389230274,-1.2015752532400417,0.0020010509741122244,0.0026540331966837063,1.9999999999999964,0.183565462336722,0.004512337141286608,0.1103515625,2.0,0.15489556887609332,0.06843423804993308,0.06239395966142093,0.00014788482613435272,0.027335799807517436,0.012416150195030898,0.00927038681454922,0.011832956901569549,5.493914985825552e-05,13.122303375604258,-51.658780087723486,9755.509634299999
259,70,199170.0,材料3,三角波,0.194320032,-1.6382488296114117,0.11326208990755518,0.09806255108886727,0.11326208990755521,-3.4179741719223e-11,0.196473848,0.388640064,1.7346832303762227,1.154998403059223,0.01361505779768183,-1.1986056822096345,0.00244805447652981,0.005150531778422086,1.9999999999999978,0.4530404620942172,0.005928004574739052,0.099609375,2.0,0.40678491357690444,0.18177610338322353,0.06421699102895978,0.001430229049057934,0.026862398498877154,0.03271955243346239,0.025417497153102805,0.012831718468995272,0.0006445174035493716,12.201914010381314,-19.989771346526275,38702.72077344
260,70,251230.0,材料3,三角波,0.038885887499999994,-3.247123883384745,0.022651658293954113,0.01961642424707033,0.022651658293954116,-7.714844004792516e-11,0.039231667,0.07777177499999999,1.7319556250974881,1.1547292212206866,0.010136477289520066,-1.2003108876220925,0.002438960251655578,0.005123246833443172,1.9999999999999936,0.4491992362697904,0.005934192061205148,0.1005859375,2.0,0.40414705606501805,0.17894499280380632,0.06159240343074106,0.0006514574571703206,0.028046000055993,0.032921292722243915,0.02486688914674191,0.011869133292690983,0.00035184939070819225,12.434124133196967,-40.37514144187451,9769.301516624999
261,70,158730.0,材料3,三角波,0.0777933955,-2.553698742146716,0.04516555417016,0.039103542243164056,0.04516555417016003,-4.5898435022833674e-11,0.078263107,0.155586791,1.7328051971895633,1.1550246238384116,0.008915677946794516,-1.1978663723800407,0.0021312156304975076,0.003422295662618277,2.0000000000000004,0.30563370694917946,0.005627217271043571,0.1005859375,2.0,0.29359632742021036,0.04108013091045492,0.046384949820497824,0.04940823489258068,0.019476411498645527,0.008416789613869352,0.018434354823441756,0.011942778970954982,0.00046539082130012317,11.974959924566287,-30.580440096622258,12348.145667715
262,70,251230.0,材料3,三角波,0.0980267435,-2.322514944682905,0.057208281214441194,0.049547822162109414,0.05720828121444119,2.1484369106894788e-11,0.098607228,0.196053487,1.7236530429987538,1.1546073816780174,0.00720418728206726,-1.2012897790746364,0.0021331734022867407,0.0034115690071862817,2.0000000000000013,0.30427396831708803,0.005180006213984647,0.1044921875,2.0,0.2923716382361037,0.040834729943502734,0.046077749273215285,0.048980642137423515,0.0193375627801527,0.008273810913904176,0.0181847055929767,0.011766373007995561,0.0004551550777961323,12.434124133196967,-28.87843912339233,24627.258769505
263,70,316450.0,材料3,三角波,0.038655632999999995,-3.2530627707132003,0.02255612834877017,0.019535696768554666,0.02255612834877018,-9.863281144519703e-11,0.038883719,0.07731126599999999,1.7238649469788132,1.1546108959408756,0.0060656526636761006,-1.2013686839829198,0.002140956738332565,0.0034759875746957786,2.000000000000003,0.309630374257864,0.005159832360774706,0.103515625,2.0,0.2973815809136582,0.046138680193072754,0.043304315711302534,0.049480413790865006,0.021570078144057283,0.006280611159878326,0.017708024529529683,0.01278315051803721,0.0010553012236825072,12.664920530203451,-41.19978147084613,12232.575062849999
264,70,316450.0,材料3,三角波,0.060794206,-2.8002607906036046,0.03550812304146823,0.030754796375976532,0.03550812304146825,-1.8554695642078716e-11,0.061144562,0.121588412,1.7219880061976864,1.1545556214186043,0.005708126244640407,-1.2017982473456208,0.0021413406423502106,0.0034761783055444763,1.9999999999999996,0.3096352815915577,0.0051028942665859054,0.10546875,2.0,0.29741076408604394,0.046223141773075814,0.04320499393284698,0.04938526194260898,0.021533995030115084,0.006225365739191796,0.01765296707022452,0.012783198696752903,0.0010885967759384982,12.664920530203451,-35.46508037683934,19238.3264887
265,90,158750.0,材料3,三角波,0.0156149155,-4.159528699725073,0.009026145428326655,0.007807833956054695,0.009026145428326658,-3.808594061397515e-11,0.015898745,0.031229831,1.7614102416414807,1.1560370621518152,0.024394786676929462,-1.1902152553529985,0.003225535372956265,0.010127080098512174,2.0000000000000027,0.6153877126751304,0.008539672302451952,0.0869140625,2.0,0.4782981044673761,0.2923198872297925,0.19262373042537795,0.12885688566538853,0.08455781498362766,0.05204354767516338,0.02821002194607562,0.010854662513600179,0.0013642698152989317,11.975085916754939,-49.810713552415706,2478.8678356249998
266,90,158750.0,材料3,三角波,0.1554446715,-1.8614654209677377,0.09030744372236492,0.07815493047753916,0.09030744372236503,-8.789084125207167e-12,0.157907521,0.310889343,1.7485548753374105,1.1554925987467708,0.019747361770870508,-1.1949566982767124,0.00322350576268833,0.010073388073646546,1.9999999999999978,0.6136069537537028,0.008176297491055931,0.09375,2.0,0.4771902542170959,0.2912974293727531,0.19183070076678088,0.12833454378066447,0.0841114303675812,0.05185212520415463,0.028166392067145433,0.01104570067553622,0.0011229335336721301,11.975085916754939,-22.29120834715706,24676.841600624997
267,90,199170.0,材料3,三角波,0.0153518305,-4.176520561244412,0.008904815010714683,0.007706957026367195,0.00890481501071469,-7.714843967353659e-11,0.015548907,0.030703661,1.7461235276971887,1.15542554347317,0.017881279017985006,-1.1947774337245982,0.00244624226189806,0.005199705663764356,2.000000000000001,0.4540537726150862,0.006199825667512981,0.09375,2.0,0.40764733599412456,0.18219219131265146,0.0641864615050177,0.0009779951967949375,0.027406256707860163,0.033109257014535244,0.025702398091821232,0.012863889817684451,0.0004541549693949152,12.201914010381314,-50.961544750893815,3057.624080685
