年份,轮次,处理,日期,植物种名,植物群落功能群,放牧小区Block,重复,营养苗,生殖苗,株/丛数,丛幅1,丛幅2,鲜重(g),干重(g),备注：1、本表中放牧小区与附件14中放牧小区同义。,
2020,第四轮牧后,无牧（0天）,2020.9.17,羊草,PR,G17,5,39 ,,391,,,203.22,123.82,,
2020,第四轮牧后,无牧（0天）,2020.9.17,知母,PF,G17,5,36 ,,40,,,66.62,27.97,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,大针茅,PB,G18,1,39 ,86,9,12,12,235.88,149.56,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,糙隐子草,PB,G18,1,24 ,,29,5,5,25.95,14.32,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,米氏冰草,PR,G18,1,21 ,,12,3,3,15.19,8.06,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,羊草,PR,G18,1,28 ,,72,,,25.17,13.63,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,知母,PF,G18,1,15 ,,7,,,0.74,0.3,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,细叶葱,PF,G18,1,26 ,,3,,,2.81,0.66,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,野韭,PF,G18,1,20 ,,4,,,1.34,0.21,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,乳白花黄芪,PF,G18,1,7 ,,1,,,0.69,0.37,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,刺藜,AB,G18,1,7 ,,1,,,0.1,0.01,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,大针茅,PB,G18,2,34 ,79,24,12,12,138.29,81.46,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,糙隐子草,PB,G18,2,31 ,20,13,6,6,18.62,10.32,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,羊草,PR,G18,2,16 ,,173,,,56.25,29.7,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,知母,PF,G18,2,12 ,,22,,,3.29,1.23,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,大针茅,PB,G18,3,33 ,83,21,16,16,179.92,109.99,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,糙隐子草,PB,G18,3,24 ,,28,7,7,17,9.61,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,米氏冰草,PR,G18,3,20 ,,20,4,4,4.54,2.3,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,羊草,PR,G18,3,24 ,,124,,,73.74,37.21,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,知母,PF,G18,3,5 ,,50,,,6.01,2.18,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,细叶葱,PF,G18,3,32 ,,3,,,2.53,0.75,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,矮葱,PF,G18,3,18 ,,1,,,0.51,0.11,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,猪毛菜,AB,G18,3,9 ,,1,,,1.06,0.34,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,大针茅,PB,G18,4,32 ,83,31,,,228.8,141.18,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,糙隐子草,PB,G18,4,15 ,,28,,,46.02,26.09,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,羊草,PR,G18,4,23 ,,52,,,19.81,9.96,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,知母,PF,G18,4,18 ,,7,,,1.93,0.66,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,狗尾草,AB,G18,4,19 ,,1,,,0.74,0.36,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,猪毛菜,AB,G18,4,18 ,,1,,,1.72,0.87,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,羽茅,PB,G18,4,20 ,,1,,,0.39,0.18,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,大针茅,PB,G18,5,46 ,103,23,20,20,275.26,170.59,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,糙隐子草,PB,G18,5,21 ,,46,7,7,28.63,17.51,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,米氏冰草,PR,G18,5,30 ,,46,4,4,73.58,42.26,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,羊草,PR,G18,5,31 ,,6,,,8.09,4.45,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,矮葱,PF,G18,5,7 ,,1,,,0.41,0.11,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,大针茅,PB,G18,笼1,34 ,80,12,16,16,164.18,101.35,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,糙隐子草,PB,G18,笼1,8 ,19,18,6,6,38.82,21.23,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,羊草,PR,G18,笼1,28 ,,66,,,28.05,16.13,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,知母,PF,G18,笼1,14 ,,37,,,10.95,3.63,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,狗尾草,AB,G18,笼1,26 ,,1,,,0.31,0.12,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,猪毛菜,AB,G18,笼1,16 ,,1,,,0.53,0.32,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,刺藜,AB,G18,笼1,15 ,,7,,,1.05,0.63,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,大针茅,PB,G18,笼2,40 ,83,31,,,241.36,143.25,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,糙隐子草,PB,G18,笼2,22 ,,36,,,32.57,18.02,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,羊草,PR,G18,笼2,31 ,,36,,,12.26,5.8,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,苔草,PR,G18,笼2,16 ,,9,,,0.99,0.44,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,知母,PF,G18,笼2,11 ,,1,,,0.23,0.11,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,女娄菜,AB,G18,笼2,2 ,,1,,,1.76,0.55,,
2020,第四轮牧后,轻牧（3天）,2020.9.17,猪毛菜,AB,G18,笼2,20 ,,1,,,0.71,0.23,,
2020,第四轮牧后,无牧（0天）,2020.9.17,大针茅,PB,G19,1,29 ,63,16,8,8,22.72,14.21,,
2020,第四轮牧后,无牧（0天）,2020.9.17,糙隐子草,PB,G19,1,19 ,,30,9,9,66.24,41.36,,
2020,第四轮牧后,无牧（0天）,2020.9.17,羊草,PR,G19,1,29 ,,143,,,69.25,41.76,,
2020,第四轮牧后,无牧（0天）,2020.9.17,知母,PF,G19,1,29 ,78,57,,,85.04,33.24,,
2020,第四轮牧后,无牧（0天）,2020.9.17,黄花葱,PF,G19,1,30 ,,2,,,3.89,0.72,,
2020,第四轮牧后,无牧（0天）,2020.9.17,细叶葱,PF,G19,1,15 ,,1,,,0.98,0.37,,
2020,第四轮牧后,无牧（0天）,2020.9.17,猪毛菜,AB,G19,1,16 ,,1,,,0.24,0.18,,
2020,第四轮牧后,无牧（0天）,2020.9.17,刺藜,AB,G19,1,16 ,,4,,,0.18,0.14,,
2020,第四轮牧后,无牧（0天）,2020.9.17,大针茅,PB,G19,2,42 ,91,16,11,11,126.54,81.96,,
2020,第四轮牧后,无牧（0天）,2020.9.17,糙隐子草,PB,G19,2,19 ,,18,8,8,36.31,22.24,,
2020,第四轮牧后,无牧（0天）,2020.9.17,羊草,PR,G19,2,29 ,,112,,,88.23,50.76,,
2020,第四轮牧后,无牧（0天）,2020.9.17,苔草,PR,G19,2,17 ,,26,,,4.72,2.59,,
2020,第四轮牧后,无牧（0天）,2020.9.17,知母,PF,G19,2,41 ,,22,,,46.22,16.49,,
2020,第四轮牧后,无牧（0天）,2020.9.17,细叶葱,PF,G19,2,24 ,,1,,,1.43,0.57,,
2020,第四轮牧后,无牧（0天）,2020.9.17,狗尾草,AB,G19,2,9 ,,10,,,2.41,1.44,,
2020,第四轮牧后,无牧（0天）,2020.9.17,大针茅,PB,G19,3,33 ,,7,9,9,6.13,3.56,,
2020,第四轮牧后,无牧（0天）,2020.9.17,糙隐子草,PB,G19,3,32 ,,24,9,9,30.72,18.39,,
2020,第四轮牧后,无牧（0天）,2020.9.17,米氏冰草,PR,G19,3,35 ,55,41,4,4,93.66,53.68,,
2020,第四轮牧后,无牧（0天）,2020.9.17,羊草,PR,G19,3,45 ,,121,,,113.82,68.03,,
2020,第四轮牧后,无牧（0天）,2020.9.17,知母,PF,G19,3,35 ,,6,,,15.13,5.57,,
2020,第四轮牧后,无牧（0天）,2020.9.17,狗尾草,AB,G19,3,22 ,,1,,,0.18,0.17,,
2020,第四轮牧后,无牧（0天）,2020.9.17,刺藜,AB,G19,3,9 ,,1,,,0.1,0.01,,
2020,第四轮牧后,无牧（0天）,2020.9.17,大针茅,PB,G19,4,32 ,76,8,11,11,24.54,14.72,,
2020,第四轮牧后,无牧（0天）,2020.9.17,糙隐子草,PB,G19,4,28 ,,21,12,12,40.42,24.63,,
2020,第四轮牧后,无牧（0天）,2020.9.17,羊草,PR,G19,4,50 ,,203,,,178.75,103.39,,
2020,第四轮牧后,无牧（0天）,2020.9.17,知母,PF,G19,4,22 ,,12,,,61.24,22.17,,
2020,第四轮牧后,无牧（0天）,2020.9.17,多根葱,PF,G19,4,22 ,,1,,,2.14,0.66,,
2020,第四轮牧后,无牧（0天）,2020.9.17,矮葱,PF,G19,4,21 ,,1,,,2.15,0.41,,
2020,第四轮牧后,无牧（0天）,2020.9.17,猪毛菜,AB,G19,4,30 ,,2,,,1.26,0.61,,
2020,第四轮牧后,无牧（0天）,2020.9.17,刺藜,AB,G19,4,19 ,,1,,,0.1,0.01,,
2020,第四轮牧后,无牧（0天）,2020.9.17,大针茅,PB,G19,5,40 ,63,8,11,11,19.56,11.8,,
2020,第四轮牧后,无牧（0天）,2020.9.17,糙隐子草,PB,G19,5,25 ,,8,14,14,34.14,21.73,,
2020,第四轮牧后,无牧（0天）,2020.9.17,羊草,PR,G19,5,49 ,,132,,,165.02,92.32,,
2020,第四轮牧后,无牧（0天）,2020.9.17,知母,PF,G19,5,28 ,49,25,,,102.63,38.65,,
2020,第四轮牧后,无牧（0天）,2020.9.17,猪毛菜,AB,G19,5,12 ,,1,,,0.4,0.17,,
2020,第四轮牧后,重牧（12天）,2020.9.17,大针茅,PB,G20,1,30 ,70,12,12,12,127.28,76.21,,
2020,第四轮牧后,重牧（12天）,2020.9.17,糙隐子草,PB,G20,1,4 ,15,8,4,4,1.75,1,,
2020,第四轮牧后,重牧（12天）,2020.9.17,羊草,PR,G20,1,8 ,,21,,,2.97,1.51,,
2020,第四轮牧后,重牧（12天）,2020.9.17,知母,PF,G20,1,11 ,,1,,,0.3,0.08,,
2020,第四轮牧后,重牧（12天）,2020.9.17,画眉草,AB,G20,1,7 ,,5,,,3.68,1.81,,
2020,第四轮牧后,重牧（12天）,2020.9.17,狗尾草,AB,G20,1,12 ,,1,,,0.75,0.37,,
2020,第四轮牧后,重牧（12天）,2020.9.17,刺藜,AB,G20,1,10 ,,81,,,14.5,9.97,,
2020,第四轮牧后,重牧（12天）,2020.9.17,灰绿藜,AB,G20,1,5 ,,3,,,1.06,0.33,,
2020,第四轮牧后,重牧（12天）,2020.9.17,大针茅,PB,G20,2,35 ,110,27,20,20,224.89,141.88,,
2020,第四轮牧后,重牧（12天）,2020.9.17,糙隐子草,PB,G20,2,6 ,20,45,,,16.97,9.67,,
2020,第四轮牧后,重牧（12天）,2020.9.17,米氏冰草,PR,G20,2,30 ,,3,,,4.29,2.03,,
2020,第四轮牧后,重牧（12天）,2020.9.17,羊草,PR,G20,2,16 ,,11,,,5.07,2.3,,
2020,第四轮牧后,重牧（12天）,2020.9.17,知母,PF,G20,2,4 ,,2,,,0.1,0.01,,
2020,第四轮牧后,重牧（12天）,2020.9.17,画眉草,AB,G20,2,11 ,,13,,,1.21,0.75,,
2020,第四轮牧后,重牧（12天）,2020.9.17,刺藜,AB,G20,2,9 ,,47,,,5.93,4.28,,
2020,第四轮牧后,重牧（12天）,2020.9.17,大针茅,PB,G20,3,35 ,76,23,21,21,179.93,111.29,,
2020,第四轮牧后,重牧（12天）,2020.9.17,糙隐子草,PB,G20,3,5 ,,12,,,3.04,1.54,,
2020,第四轮牧后,重牧（12天）,2020.9.17,羊草,PR,G20,3,8 ,,95,,,13.16,6.85,,
2020,第四轮牧后,重牧（12天）,2020.9.17,知母,PF,G20,3,16 ,,4,,,0.63,0.18,,
2020,第四轮牧后,重牧（12天）,2020.9.17,矮葱,PF,G20,3,11 ,,1,,,0.18,0.04,,
2020,第四轮牧后,重牧（12天）,2020.9.17,乳白花黄芪,PF,G20,3,7 ,,1,,,0.47,0.14,,
2020,第四轮牧后,重牧（12天）,2020.9.17,画眉草,AB,G20,3,5 ,,2,,,3.19,1.59,,
2020,第四轮牧后,重牧（12天）,2020.9.17,马齿苋,AB,G20,3,10 ,,2,,,0.64,0.32,,
2020,第四轮牧后,重牧（12天）,2020.9.17,刺藜,AB,G20,3,6 ,,30,,,5.76,4.11,,
2020,第四轮牧后,重牧（12天）,2020.9.17,大针茅,PB,G20,4,28 ,50,28,12,12,133.84,80.09,,
2020,第四轮牧后,重牧（12天）,2020.9.17,糙隐子草,PB,G20,4,5 ,15,23,,,3.75,2.26,,
2020,第四轮牧后,重牧（12天）,2020.9.17,羊草,PR,G20,4,11 ,,38,,,4.4,2.18,,
2020,第四轮牧后,重牧（12天）,2020.9.17,矮葱,PF,G20,4,7 ,,1,,,0.1,0.01,,
2020,第四轮牧后,重牧（12天）,2020.9.17,画眉草,AB,G20,4,4 ,,31,,,4.89,2.91,,
2020,第四轮牧后,重牧（12天）,2020.9.17,虎尾草,AB,G20,4,3 ,,6,,,1.45,0.71,,
2020,第四轮牧后,重牧（12天）,2020.9.17,刺藜,AB,G20,4,7 ,,66,,,8.64,6.72,,
2020,第四轮牧后,重牧（12天）,2020.9.17,灰绿藜,AB,G20,4,5 ,,1,,,0.26,0.13,,
2020,第四轮牧后,重牧（12天）,2020.9.17,大针茅,PB,G20,5,15 ,43,23,10,10,120.18,74.24,,
2020,第四轮牧后,重牧（12天）,2020.9.17,糙隐子草,PB,G20,5,8 ,19,5,,,2,1.06,,
2020,第四轮牧后,重牧（12天）,2020.9.17,羊草,PR,G20,5,6 ,,8,,,0.5,0.3,,
2020,第四轮牧后,重牧（12天）,2020.9.17,矮葱,PF,G20,5,9 ,,1,,,0.19,0.04,,
2020,第四轮牧后,重牧（12天）,2020.9.17,刺藜,AB,G20,5,5 ,,31,,,2.6,1.99,,
2020,第四轮牧后,重牧（12天）,2020.9.17,大针茅,PB,G20,笼1,39 ,73,16,12,12,153.35,84.57,,
2020,第四轮牧后,重牧（12天）,2020.9.17,糙隐子草,PB,G20,笼1,5 ,,17,11,11,3.27,1.82,,
2020,第四轮牧后,重牧（12天）,2020.9.17,米氏冰草,PR,G20,笼1,14 ,,3,2,2,2.06,0.92,,
2020,第四轮牧后,重牧（12天）,2020.9.17,羊草,PR,G20,笼1,11 ,,16,,,2.82,1.24,,
2020,第四轮牧后,重牧（12天）,2020.9.17,矮葱,PF,G20,笼1,10 ,,9,,,2.99,0.65,,
2020,第四轮牧后,重牧（12天）,2020.9.17,画眉草,AB,G20,笼1,11 ,,8,,,1.35,0.83,,
2020,第四轮牧后,重牧（12天）,2020.9.17,马齿苋,AB,G20,笼1,4 ,,3,,,1.17,0.49,,
2020,第四轮牧后,重牧（12天）,2020.9.17,刺藜,AB,G20,笼1,12 ,,59,,,9.35,5.72,,
2020,第四轮牧后,重牧（12天）,2020.9.17,灰绿藜,AB,G20,笼1,12 ,,1,,,1.32,0.5,,
2020,第四轮牧后,重牧（12天）,2020.9.17,大针茅,PB,G20,笼2,41 ,64,22,16,16,166.84,101.77,,
2020,第四轮牧后,重牧（12天）,2020.9.17,糙隐子草,PB,G20,笼2,12 ,,51,7,7,14.79,8.12,,
2020,第四轮牧后,重牧（12天）,2020.9.17,羊草,PR,G20,笼2,24 ,,121,,,37.58,19.07,,
2020,第四轮牧后,重牧（12天）,2020.9.17,矮葱,PF,G20,笼2,11 ,,8,,,4.69,0.85,,
2020,第四轮牧后,重牧（12天）,2020.9.17,画眉草,AB,G20,笼2,13 ,,2,,,0.09,0.05,,
2020,第四轮牧后,重牧（12天）,2020.9.17,刺藜,AB,G20,笼2,13 ,,66,,,13.48,9.56,,
2020,第四轮牧后,无牧（0天）,2020.9.17,大针茅,PB,G21,1,27 ,54,8,11,11,50.39,30.38,,
2020,第四轮牧后,无牧（0天）,2020.9.17,糙隐子草,PB,G21,1,32 ,,8,13,13,26.9,16.9,,
2020,第四轮牧后,无牧（0天）,2020.9.17,米氏冰草,PR,G21,1,23 ,,21,7,7,65.51,37.01,,
2020,第四轮牧后,无牧（0天）,2020.9.17,羊草,PR,G21,1,37 ,48,46,,,32.93,19.16,,
2020,第四轮牧后,无牧（0天）,2020.9.17,苔草,PR,G21,1,16 ,,1,,,0.37,0.21,,
2020,第四轮牧后,无牧（0天）,2020.9.17,知母,PF,G21,1,29 ,66,38,,,156.36,56.25,,
2020,第四轮牧后,无牧（0天）,2020.9.17,猪毛菜,AB,G21,1,20 ,,4,,,0.98,0.58,,
2020,第四轮牧后,无牧（0天）,2020.9.17,大针茅,PB,G21,2,32 ,66,15,10,10,70.54,43.74,,
2020,第四轮牧后,无牧（0天）,2020.9.17,糙隐子草,PB,G21,2,13 ,,14,10,10,29.15,18.43,,
2020,第四轮牧后,无牧（0天）,2020.9.17,米氏冰草,PR,G21,2,20 ,,12,6,6,36.36,21.61,,
2020,第四轮牧后,无牧（0天）,2020.9.17,羊草,PR,G21,2,43 ,,79,,,61.96,38.12,,
2020,第四轮牧后,无牧（0天）,2020.9.17,苔草,PR,G21,2,22 ,,3,,,0.93,0.5,,
2020,第四轮牧后,无牧（0天）,2020.9.17,知母,PF,G21,2,28 ,,17,,,63.8,23.12,,
2020,第四轮牧后,无牧（0天）,2020.9.17,黄花葱,PF,G21,2,72 ,,2,,,10.31,3.77,,
2020,第四轮牧后,无牧（0天）,2020.9.17,猪毛菜,AB,G21,2,20 ,,1,,,0.33,0.15,,
2020,第四轮牧后,无牧（0天）,2020.9.17,大针茅,PB,G21,3,54 ,81,13,9,9,63.23,39.04,,
2020,第四轮牧后,无牧（0天）,2020.9.17,糙隐子草,PB,G21,3,33 ,,7,8,8,6.82,4.38,,
2020,第四轮牧后,无牧（0天）,2020.9.17,羊草,PR,G21,3,45 ,,42,,,38.75,22.55,,
2020,第四轮牧后,无牧（0天）,2020.9.17,知母,PF,G21,3,44 ,66,96,,,249.86,85.1,,
2020,第四轮牧后,无牧（0天）,2020.9.17,矮葱,PF,G21,3,26 ,,1,,,1.07,0.97,,
2020,第四轮牧后,无牧（0天）,2020.9.17,猪毛菜,AB,G21,3,40 ,,3,,,3.76,2.38,,
2020,第四轮牧后,无牧（0天）,2020.9.17,大针茅,PB,G21,4,43 ,83,10,9,9,94.33,58.47,,
2020,第四轮牧后,无牧（0天）,2020.9.17,糙隐子草,PB,G21,4,16 ,,1,8,8,0.37,0.25,,
2020,第四轮牧后,无牧（0天）,2020.9.17,羊草,PR,G21,4,58 ,,154,,,135.54,75.36,,
2020,第四轮牧后,无牧（0天）,2020.9.17,知母,PF,G21,4,49 ,,97,,,230.43,97.21,,
2020,第四轮牧后,无牧（0天）,2020.9.17,草木樨状黄芪,PF,G21,4,10 ,,1,,,0.28,0.11,,
2020,第四轮牧后,无牧（0天）,2020.9.17,猪毛菜,AB,G21,4,35 ,,2,,,3.03,1.51,,
2020,第四轮牧后,无牧（0天）,2020.9.17,大针茅,PB,G21,5,47 ,86,5,10,10,29.58,18.31,,
2020,第四轮牧后,无牧（0天）,2020.9.17,糙隐子草,PB,G21,5,9 ,,1,5,5,0.49,0.33,,
2020,第四轮牧后,无牧（0天）,2020.9.17,米氏冰草,PR,G21,5,19 ,,24,4,4,51.08,28.47,,
2020,第四轮牧后,无牧（0天）,2020.9.17,羊草,PR,G21,5,45 ,,130,,,124.4,70.07,,
2020,第四轮牧后,无牧（0天）,2020.9.17,苔草,PR,G21,5,11 ,,1,,,0.22,0.11,,
2020,第四轮牧后,无牧（0天）,2020.9.17,知母,PF,G21,5,32 ,57,66,,,125.51,47.89,,
2020,第四轮牧后,无牧（0天）,2020.9.17,黄花葱,PF,G21,5,30 ,,1,,,0.69,0.15,,
2020,第四轮牧后,无牧（0天）,2020.9.17,细叶葱,PF,G21,5,28 ,,1,,,1.01,0.26,,
2020,第四轮牧后,无牧（0天）,2020.9.17,猪毛菜,AB,G21,5,4 ,,1,,,0.1,0.01,,
2020,第四轮牧后,无牧（0天）,2020.9.17,刺藜,AB,G21,5,9 ,,2,,,0.15,0.08,,
2018,牧前,轻牧（3天）,2018.5.15,大针茅,PB,G6,1,20 ,,8,,,11.35,5.89,,
2018,牧前,轻牧（3天）,2018.5.15,羊草,PR,G6,1,5 ,,2,,,0.3,0.24,,
2018,牧前,轻牧（3天）,2018.5.15,米氏冰草,PR,G6,1,3 ,,1,,,0.2,0.19,,
2018,牧前,轻牧（3天）,2018.5.15,大针茅,PB,G6,2,19 ,27,12,,,11.7,5.63,,
2018,牧前,轻牧（3天）,2018.5.15,羊草,PR,G6,2,10 ,,7,,,0.85,0.35,,
2018,牧前,轻牧（3天）,2018.5.15,知母,PF,G6,2,5 ,,5,,,0.48,0.21,,
2018,牧前,轻牧（3天）,2018.5.15,糙隐子草,PB,G6,2,2 ,,1,,,0.1,0.01,,
2018,牧前,轻牧（3天）,2018.5.15,米氏冰草,PR,G6,2,16 ,,24,,,2.77,1.43,,
2018,牧前,轻牧（3天）,2018.5.15,细叶葱,PF,G6,2,15 ,,5,,,2.81,0.81,,
2018,牧前,轻牧（3天）,2018.5.15,苔草,PR,G6,2,5 ,,1,,,0.1,0.01,,
2018,牧前,轻牧（3天）,2018.5.15,多根葱,PF,G6,2,7 ,,2,,,0.22,0.11,,
2018,牧前,轻牧（3天）,2018.5.15,大针茅,PB,G6,3,18 ,,10,,,29.59,13.88,,
2018,牧前,轻牧（3天）,2018.5.15,羊草,PR,G6,3,16 ,,3,,,1.53,0.9,,
2018,牧前,轻牧（3天）,2018.5.15,知母,PF,G6,3,5 ,,3,,,1.31,0.36,,
2018,牧前,轻牧（3天）,2018.5.15,糙隐子草,PB,G6,3,3 ,,2,,,1.45,0.96,,
2018,牧前,轻牧（3天）,2018.5.15,米氏冰草,PR,G6,3,3 ,,3,,,0.62,0.3,,
2018,牧前,轻牧（3天）,2018.5.15,蒙古葱,PF,G6,3,7 ,,1,,,1.41,0.28,,
2018,牧前,轻牧（3天）,2018.5.15,大针茅,PB,G6,4,21 ,43,16,,,15.72,8.17,,
2018,牧前,轻牧（3天）,2018.5.15,羊草,PR,G6,4,16 ,,51,,,4.81,2.17,,
2018,牧前,轻牧（3天）,2018.5.15,知母,PF,G6,4,3 ,,1,,,0.1,0.01,,
2018,牧前,轻牧（3天）,2018.5.15,糙隐子草,PB,G6,4,2 ,,3,,,0.66,0.36,,
2018,牧前,轻牧（3天）,2018.5.15,黄花葱,PF,G6,4,17 ,,2,,,0.98,0.14,,
2018,牧前,轻牧（3天）,2018.5.15,多根葱,PF,G6,4,10 ,,4,,,0.26,0.06,,
2018,牧前,轻牧（3天）,2018.5.15,大针茅,PB,G6,5,24 ,53,12,7,8,37.86,16.39,,
2018,牧前,轻牧（3天）,2018.5.15,羊草,PR,G6,5,21 ,,52,,,10.46,3.51,,
2018,牧前,轻牧（3天）,2018.5.15,知母,PF,G6,5,8 ,,37,,,6.06,1.36,,
2018,牧前,轻牧（3天）,2018.5.15,糙隐子草,PB,G6,5,8 ,,8,3,3,2.08,0.76,,
2018,牧前,轻牧（3天）,2018.5.15,米氏冰草,PR,G6,5,6 ,,37,3,4,18.03,7.23,,
2018,牧前,轻牧（3天）,2018.5.15,黄花葱,PF,G6,5,15 ,,,,,0.1,0.01,,
2018,牧前,轻牧（3天）,2018.5.15,蒙古葱,PF,G6,5,18 ,,1,,,0.55,0.14,,
2018,牧前,轻牧（3天）,2018.5.15,大针茅,PB,G12,1,19 ,42,7,7,5,6.3,3.27,,
2018,牧前,轻牧（3天）,2018.5.15,羊草,PR,G12,1,13 ,,174,,,14.59,6.71,,
2018,牧前,轻牧（3天）,2018.5.15,糙隐子草,PB,G12,1,4 ,,8,5,4,0.89,0.365,,
2018,牧前,轻牧（3天）,2018.5.15,大针茅,PB,G12,2,12 ,36,8,,,2.41,1.4,,
2018,牧前,轻牧（3天）,2018.5.15,羊草,PR,G12,2,10 ,,110,,,10.28,4.16,,
2018,牧前,轻牧（3天）,2018.5.15,知母,PF,G12,2,5 ,,1,,,0.17,0.05,,
2018,牧前,轻牧（3天）,2018.5.15,糙隐子草,PB,G12,2,2 ,,29,,,2.2,1.42,,
2018,牧前,轻牧（3天）,2018.5.15,大针茅,PB,G12,3,13 ,41,12,5,5,13.06,6.33,,
2018,牧前,轻牧（3天）,2018.5.15,羊草,PR,G12,3,14 ,,166,,,25.88,10.96,,
2018,牧前,轻牧（3天）,2018.5.15,知母,PF,G12,3,4 ,,10,,,0.56,0.22,,
2018,牧前,轻牧（3天）,2018.5.15,糙隐子草,PB,G12,3,2 ,,13,4,3,0.66,0.46,,
2018,牧前,轻牧（3天）,2018.5.15,米氏冰草,PR,G12,3,8 ,,1,,,0.51,0.27,,
2018,牧前,轻牧（3天）,2018.5.15,蒙古葱,PF,G12,3,16 ,,1,,,0.1,0.01,,
2018,牧前,轻牧（3天）,2018.5.15,大针茅,PB,G12,4,14 ,45,22,,,15.5,8.27,,
2018,牧前,轻牧（3天）,2018.5.15,羊草,PR,G12,4,9 ,,63,,,5.72,2.47,,
2018,牧前,轻牧（3天）,2018.5.15,知母,PF,G12,4,3 ,,,,,0.19,0.09,,
2018,牧前,轻牧（3天）,2018.5.15,糙隐子草,PB,G12,4,2 ,,37,,,1.13,0.72,,
2018,牧前,轻牧（3天）,2018.5.15,大针茅,PB,G12,5,10 ,38,7,12,7,10.666,5.58,,
2018,牧前,轻牧（3天）,2018.5.15,羊草,PR,G12,5,8 ,,85,,,7.43,3.37,,
2018,牧前,轻牧（3天）,2018.5.15,糙隐子草,PB,G12,5,6 ,,2,3,2,0.32,0.28,,
2018,牧前,轻牧（3天）,2018.5.15,大针茅,PB,G18,1,16 ,35,7,14,12,11,5.94,,
2018,牧前,轻牧（3天）,2018.5.15,羊草,PR,G18,1,12 ,,50,,,4.82,2.14,,
2018,牧前,轻牧（3天）,2018.5.15,黄花葱,PF,G18,1,19 ,,2,,,2.14,0.67,,
2018,牧前,轻牧（3天）,2018.5.15,大针茅,PB,G18,2,13 ,32,4,7,8,3.01,1.6,,
2018,牧前,轻牧（3天）,2018.5.15,羊草,PR,G18,2,15 ,,81,,,7.82,3.18,,
2018,牧前,轻牧（3天）,2018.5.15,知母,PF,G18,2,4 ,,6,,,0.7,0.2,,
2018,牧前,轻牧（3天）,2018.5.15,糙隐子草,PB,G18,2,4 ,,13,4,3,0.62,0.39,,
2018,牧前,轻牧（3天）,2018.5.15,米氏冰草,PR,G18,2,3 ,,1,,,0.1,0.01,,
2018,牧前,轻牧（3天）,2018.5.15,猪毛菜,AB,G18,2,2 ,,2,,,0.1,0.01,,
2018,牧前,轻牧（3天）,2018.5.15,大针茅,PB,G18,3,19 ,57,10,11,15,10.45,5.61,,
2018,牧前,轻牧（3天）,2018.5.15,羊草,PR,G18,3,10 ,,25,,,2.13,0.95,,
2018,牧前,轻牧（3天）,2018.5.15,知母,PF,G18,3,4 ,,5,,,0.28,0.09,,
2018,牧前,轻牧（3天）,2018.5.15,糙隐子草,PB,G18,3,5 ,,6,4,3,0.99,0.65,,
2018,牧前,轻牧（3天）,2018.5.15,猪毛菜,AB,G18,3,3 ,,1,,,0.1,0.01,,
