时间,处理类型,原GPS车速,处理后GPS车速,说明
2017-12-21 02:58:20,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:21,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:22,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:23,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:24,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:25,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:26,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:27,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:28,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:29,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:30,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:31,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:32,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:33,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:34,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:35,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:36,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:37,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:42,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:43,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:44,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:45,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:46,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:47,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:48,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:49,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:50,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:51,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:52,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:53,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:54,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:55,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:56,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:57,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:58,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:58:59,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:00,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:01,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:02,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:03,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:04,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:05,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:06,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:07,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:08,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:09,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:10,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:11,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:12,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:13,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:14,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:15,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:16,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:17,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:18,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:19,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:20,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:21,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:22,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:23,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:24,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:25,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:26,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:27,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:28,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:29,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:30,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:31,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:32,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:33,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:34,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:35,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:36,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:37,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:42,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:43,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:44,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:45,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:46,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:47,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:48,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:49,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:50,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:51,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:52,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:53,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:54,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:55,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:56,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:57,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:58,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 02:59:59,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:00,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:01,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:02,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:03,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:04,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:05,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:06,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:07,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:08,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:09,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:10,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:11,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:12,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:13,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:14,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:15,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:16,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:17,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:18,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:19,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:20,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:21,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:22,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:23,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:24,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:25,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:26,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:27,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:28,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:29,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:30,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:31,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:32,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:33,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:34,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:35,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:36,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:37,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:42,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:43,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:44,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:45,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:46,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:47,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:48,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:49,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:50,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:51,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:52,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:53,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:54,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:55,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:56,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:57,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:58,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:00:59,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:00,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:01,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:02,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:03,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:04,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:05,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:06,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:07,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:08,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:09,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:10,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:11,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:12,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:13,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:14,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:15,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:16,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:17,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:18,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:19,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:20,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:21,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:22,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:23,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:24,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:25,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:26,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:27,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:28,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:29,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:30,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-21 03:01:31,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
