样本编号,温度_oC,频率_Hz,磁芯损耗_w每m3,励磁波形,磁芯材料,磁通密度峰值B_m_T
6452,25,199500.0,3471.755955,正弦波,材料3,0.0155095305
6453,25,199500.0,6709.170126,正弦波,材料3,0.019856315
6454,25,199500.0,11779.11668,正弦波,材料3,0.0247047335
6455,25,199500.0,39334.13264,正弦波,材料3,0.039316073
6456,25,199500.0,72223.25226,正弦波,材料3,0.0498603995
6457,25,199500.0,128790.1426,正弦波,材料3,0.062776196
6458,25,199500.0,378620.2316,正弦波,材料3,0.0983855535
6459,25,251170.0,2343.129959,正弦波,材料3,0.0117298315
6460,25,251170.0,2662.792033,正弦波,材料3,0.0123319855
6461,25,251170.0,4998.722253,正弦波,材料3,0.01565983
6462,25,251170.0,9130.546049,正弦波,材料3,0.019699257999999997
6463,25,251170.0,16285.80512,正弦波,材料3,0.024706159499999998
6464,25,251170.0,55748.87774,正弦波,材料3,0.0394847365
6465,25,251170.0,174251.2494,正弦波,材料3,0.0617814015
6466,25,251170.0,312819.8337,正弦波,材料3,0.0784248705
6467,25,251170.0,539390.7147,正弦波,材料3,0.0979883005
6468,25,316230.0,3673.220396,正弦波,材料3,0.011951280500000001
6469,25,316230.0,7237.149653,正弦波,材料3,0.0156256585
6470,25,316230.0,12970.68587,正弦波,材料3,0.0196146165
6471,25,316230.0,44271.97874,正弦波,材料3,0.0314350295
6472,25,316230.0,81518.37346,正弦波,材料3,0.039350000499999996
6473,25,316230.0,142546.6828,正弦波,材料3,0.0489459155
6474,25,316230.0,254241.267,正弦波,材料3,0.062002381999999995
6475,25,316230.0,452124.3216,正弦波,材料3,0.07789504450000001
6476,25,398100.0,5770.167265,正弦波,材料3,0.012115738000000001
6477,25,398100.0,19447.50104,正弦波,材料3,0.019584597000000002
6478,25,398100.0,35904.32258,正弦波,材料3,0.024902762000000002
6479,25,398100.0,66832.22267,正弦波,材料3,0.0312717235
6480,25,398100.0,117493.8682,正弦波,材料3,0.0389021055
6481,25,501180.0,9667.934645,正弦波,材料3,0.012325685
6482,25,501180.0,17295.43033,正弦波,材料3,0.0155743985
6483,25,501180.0,31267.03859,正弦波,材料3,0.0197137095
6484,25,501180.0,99484.50108,正弦波,材料3,0.030786386
6485,25,501180.0,182367.7917,正弦波,材料3,0.0389865175
6486,25,501180.0,332469.2401,正弦波,材料3,0.0491666855
6487,50,50030.0,1305.206231,正弦波,材料3,0.025056446
6488,50,50020.0,2268.043482,正弦波,材料3,0.031242255
6489,50,50020.0,4215.23253,正弦波,材料3,0.040011000000000005
6490,50,50020.0,7734.159637,正弦波,材料3,0.050272118
6491,50,50020.0,13150.23654,正弦波,材料3,0.06285831650000001
6492,50,50030.0,24129.01578,正弦波,材料3,0.079995714
6493,50,50020.0,41759.11661,正弦波,材料3,0.09934348700000001
6494,50,50020.0,72501.46867,正弦波,材料3,0.12423590300000001
6495,50,50020.0,224083.1894,正弦波,材料3,0.197498812
6496,50,63020.0,982.8429755,正弦波,材料3,0.019642812
6497,50,63020.0,1760.065048,正弦波,材料3,0.024797614500000002
6498,50,63020.0,5811.434041,正弦波,材料3,0.039507519500000005
6499,50,63020.0,17959.11461,正弦波,材料3,0.0632178085
6500,50,63020.0,54876.29217,正弦波,材料3,0.099131999
6501,50,63020.0,96089.84758,正弦波,材料3,0.12430981799999999
6502,50,63020.0,172431.947,正弦波,材料3,0.157789449
6503,50,63030.0,294850.4057,正弦波,材料3,0.19675164150000002
6504,50,63020.0,461532.5306,正弦波,材料3,0.2360725435
6505,50,79470.0,1206.968686,正弦波,材料3,0.0195882535
6506,50,79470.0,2253.817717,正弦波,材料3,0.0248691265
6507,50,79460.0,7354.491186,正弦波,材料3,0.039330285
6508,50,79460.0,13492.33133,正弦波,材料3,0.0500380915
6509,50,79460.0,72069.92697,正弦波,材料3,0.09882329000000001
6510,50,79470.0,129814.4007,正弦波,材料3,0.1250208685
6511,50,79470.0,229455.2619,正弦波,材料3,0.157227878
6512,50,79460.0,369808.4574,正弦波,材料3,0.1911341915
6513,50,79460.0,673406.1725,正弦波,材料3,0.24379467500000002
6514,50,99950.0,880.4286097,正弦波,材料3,0.0158847375
6515,50,99950.0,1567.91073,正弦波,材料3,0.019731324
6516,50,99950.0,9630.779543,正弦波,材料3,0.0394503255
6517,50,99950.0,16983.32344,正弦波,材料3,0.049409194000000003
6518,50,99950.0,53194.04958,正弦波,材料3,0.0782428
6519,50,99950.0,97298.04953,正弦波,材料3,0.099096985
6520,50,99950.0,174148.3865,正弦波,材料3,0.124336805
6521,50,99950.0,527541.5376,正弦波,材料3,0.194615655
6522,50,99950.0,900477.9728,正弦波,材料3,0.240031144
6523,50,125860.0,859.5576205,正弦波,材料3,0.014113325
6524,50,125860.0,1107.708982,正弦波,材料3,0.015614839
6525,50,125850.0,3856.509172,正弦波,材料3,0.024678535
6526,50,125860.0,12569.5516,正弦波,材料3,0.039193812
6527,50,125860.0,22382.66894,正弦波,材料3,0.049092092500000004
6528,50,125860.0,73688.34768,正弦波,材料3,0.0786877805
6529,50,125860.0,227828.9826,正弦波,材料3,0.121807565
6530,50,125860.0,409837.095,正弦波,材料3,0.1541004165
6531,50,158510.0,1580.362693,正弦波,材料3,0.015552487
6532,50,158500.0,5332.325056,正弦波,材料3,0.024816044500000002
6533,50,158500.0,9473.474817,正弦波,材料3,0.031093292
6534,50,158500.0,17206.62896,正弦波,材料3,0.0391957955
6535,50,158510.0,31436.37503,正弦波,材料3,0.049426276000000005
6536,50,158510.0,57996.57514,正弦波,材料3,0.0625479915
6537,50,158500.0,180290.8946,正弦波,材料3,0.0970011665
6538,50,158510.0,328451.8252,正弦波,材料3,0.12286757200000001
6539,50,158500.0,585788.0545,正弦波,材料3,0.154075604
6540,50,199500.0,1054.573559,正弦波,材料3,0.011808554499999999
6541,50,199500.0,7551.828037,正弦波,材料3,0.024746633499999997
6542,50,199500.0,45489.92992,正弦波,材料3,0.0494929235
6543,50,199500.0,143750.0543,正弦波,材料3,0.076877781
6544,50,199500.0,266425.1345,正弦波,材料3,0.0978142385
6545,50,251170.0,1769.084759,正弦波,材料3,0.0119838185
6546,50,251170.0,1931.482631,正弦波,材料3,0.012388086
6547,50,251170.0,3527.59038,正弦波,材料3,0.015644279
6548,50,251170.0,6295.156658,正弦波,材料3,0.0196346515
6549,50,251170.0,20340.26167,正弦波,材料3,0.0311272865
6550,50,251170.0,37660.15403,正弦波,材料3,0.039382028
6551,50,251170.0,70646.42117,正弦波,材料3,0.049568353
6552,50,251170.0,121539.6471,正弦波,材料3,0.061214092
6553,50,251170.0,219437.4831,正弦波,材料3,0.0775272405
6554,50,316230.0,3035.754457,正弦波,材料3,0.012143895
6555,50,316230.0,3214.028677,正弦波,材料3,0.012412028
6556,50,316230.0,17900.93222,正弦波,材料3,0.024613946499999997
6557,50,316230.0,32849.85884,正弦波,材料3,0.031328665
6558,50,316230.0,104848.1338,正弦波,材料3,0.048703029999999994
6559,50,316230.0,190174.1841,正弦波,材料3,0.061536872
6560,50,398100.0,5552.570801,正弦波,材料3,0.0122564175
6561,50,398100.0,5723.262088,正弦波,材料3,0.0124019365
6562,50,398100.0,9809.970521,正弦波,材料3,0.0155280425
6563,50,398100.0,17356.94475,正弦波,材料3,0.0196109605
6564,50,398100.0,30941.04468,正弦波,材料3,0.0248187805
6565,50,398100.0,93263.93331,正弦波,材料3,0.038459180499999995
6566,50,398100.0,170591.0804,正弦波,材料3,0.04891371
6567,50,501180.0,31995.3048,正弦波,材料3,0.0197775465
6568,50,501180.0,55521.09457,正弦波,材料3,0.0247591895
6569,50,501180.0,91229.25564,正弦波,材料3,0.030560653
6570,50,501180.0,287212.4657,正弦波,材料3,0.0489829775
6571,70,50020.0,784.0031898,正弦波,材料3,0.0247029075
6572,70,50020.0,1403.294497,正弦波,材料3,0.031028319999999998
6573,70,50020.0,2565.064693,正弦波,材料3,0.0394213355
6574,70,50030.0,4718.043796,正弦波,材料3,0.04947401
6575,70,50020.0,16427.58633,正弦波,材料3,0.080140828
6576,70,50020.0,28911.73501,正弦波,材料3,0.09851391500000001
6577,70,50020.0,185160.2785,正弦波,材料3,0.1960357375
6578,70,63020.0,1991.398599,正弦波,材料3,0.031331085
6579,70,63020.0,6501.654512,正弦波,材料3,0.049347372
6580,70,63020.0,11920.57314,正弦波,材料3,0.0625772295
6581,70,63020.0,21001.64038,正弦波,材料3,0.078323153
6582,70,63030.0,39544.74896,正弦波,材料3,0.09895385200000001
6583,70,63020.0,73577.09264,正弦波,材料3,0.12436289149999999
6584,70,63020.0,137072.9785,正弦波,材料3,0.1563047245
6585,70,63030.0,415314.0608,正弦波,材料3,0.23907524000000002
6586,70,79460.0,744.5848041,正弦波,材料3,0.0194669315
6587,70,79470.0,1402.021194,正弦波,材料3,0.0248378505
6588,70,79460.0,2568.251617,正弦波,材料3,0.031161220000000003
6589,70,79460.0,4584.237545,正弦波,材料3,0.0390480485
6590,70,79470.0,8493.362726,正弦波,材料3,0.0495791015
6591,70,79460.0,15310.81148,正弦波,材料3,0.062249401499999996
6592,70,79470.0,27773.41548,正弦波,材料3,0.0784063725
6593,70,79460.0,52006.56648,正弦波,材料3,0.09844457549999999
6594,70,79460.0,322380.2729,正弦波,材料3,0.192134076
6595,70,79460.0,594517.3749,正弦波,材料3,0.24333651550000002
6596,70,99950.0,988.1051298,正弦波,材料3,0.0196397395
6597,70,99950.0,6265.807227,正弦波,材料3,0.039538260500000005
6598,70,99950.0,37009.10175,正弦波,材料3,0.0779919815
6599,70,99950.0,455074.1043,正弦波,材料3,0.193937933
6600,70,125860.0,1395.217941,正弦波,材料3,0.019579304999999998
6601,70,125860.0,2533.636206,正弦波,材料3,0.024632646
6602,70,125850.0,15132.4619,正弦波,材料3,0.049271423999999994
6603,70,125860.0,28076.26147,正弦波,材料3,0.0618857345
6604,70,125860.0,53304.8932,正弦波,材料3,0.078802809
6605,70,125860.0,102169.7483,正弦波,材料3,0.0987891905
6606,70,125860.0,641976.55,正弦波,材料3,0.19326226000000002
6607,70,158500.0,929.2417497,正弦波,材料3,0.0147806225
6608,70,158510.0,2032.10392,正弦波,材料3,0.019574173
6609,70,158500.0,3769.966885,正弦波,材料3,0.0248324415
6610,70,158510.0,6548.193141,正弦波,材料3,0.03110326
6611,70,158500.0,11888.74009,正弦波,材料3,0.0390662375
6612,70,158500.0,22094.61703,正弦波,材料3,0.049263405499999996
6613,70,158500.0,41670.43713,正弦波,材料3,0.0623297625
6614,70,158500.0,79292.51269,正弦波,材料3,0.078446775
6615,70,158500.0,265896.8283,正弦波,材料3,0.12225318399999999
6616,70,199500.0,1776.567543,正弦波,材料3,0.015536207
6617,70,199500.0,5735.579023,正弦波,材料3,0.0247131285
6618,70,199500.0,18440.69046,正弦波,材料3,0.0390268745
6619,70,199500.0,34619.22012,正弦波,材料3,0.049603244500000004
6620,70,199500.0,114368.6262,正弦波,材料3,0.0770388195
6621,70,199500.0,215608.563,正弦波,材料3,0.09752934899999999
6622,70,251170.0,1711.681229,正弦波,材料3,0.012099009
6623,70,251170.0,3225.652398,正弦波,材料3,0.015678124
6624,70,251170.0,5497.116295,正弦波,材料3,0.019555298999999998
6625,70,251170.0,9722.525401,正弦波,材料3,0.0246457195
6626,70,251170.0,58068.91734,正弦波,材料3,0.0495224245
6627,70,251170.0,99119.12615,正弦波,材料3,0.060957887
6628,70,251170.0,182953.3941,正弦波,材料3,0.077584285
6629,70,316230.0,3478.465168,正弦波,材料3,0.0124393135
6630,70,316230.0,17526.46755,正弦波,材料3,0.024761644
6631,70,316230.0,30660.68314,正弦波,材料3,0.0312909635
6632,70,316230.0,164415.9659,正弦波,材料3,0.061285981
6633,70,398100.0,6501.810936,正弦波,材料3,0.012316141
6634,70,398100.0,6644.172297,正弦波,材料3,0.012406882000000001
6635,70,398100.0,10936.22489,正弦波,材料3,0.015558194000000001
6636,70,398100.0,18486.8543,正弦波,材料3,0.0196129075
6637,70,398100.0,54604.13031,正弦波,材料3,0.0311273585
6638,70,398100.0,154950.0601,正弦波,材料3,0.0485585605
6639,70,398100.0,279383.5185,正弦波,材料3,0.061565917
6640,70,501180.0,12014.29765,正弦波,材料3,0.012317182
6641,70,501180.0,12087.46813,正弦波,材料3,0.012328611
6642,70,501180.0,90672.23447,正弦波,材料3,0.0305939845
6643,70,501180.0,155063.8152,正弦波,材料3,0.03884904
6644,70,501180.0,269229.5408,正弦波,材料3,0.0488964555
6645,90,50020.0,1043.637673,正弦波,材料3,0.030835844
6646,90,50030.0,1945.61036,正弦波,材料3,0.0394153205
6647,90,50020.0,6515.52063,正弦波,材料3,0.0614667065
6648,90,50020.0,13594.39054,正弦波,材料3,0.078856916
6649,90,50030.0,26760.72784,正弦波,材料3,0.09872874449999999
6650,90,50020.0,104926.0669,正弦波,材料3,0.1573217
6651,90,50020.0,195739.9623,正弦波,材料3,0.19754694
6652,90,50020.0,338501.7941,正弦波,材料3,0.2446427385
6653,90,63020.0,1526.09154,正弦波,材料3,0.031242885499999998
6654,90,63020.0,2841.983653,正弦波,材料3,0.0392684475
6655,90,63020.0,5196.428002,正弦波,材料3,0.0491443395
6656,90,63020.0,9728.783665,正弦波,材料3,0.06253611049999999
6657,90,63020.0,18455.0332,正弦波,材料3,0.078144154
6658,90,63020.0,36180.71707,正弦波,材料3,0.097925921
6659,90,63020.0,71999.11501,正弦波,材料3,0.123494435
6660,90,63020.0,142972.2227,正弦波,材料3,0.1566968425
6661,90,63020.0,266005.8152,正弦波,材料3,0.196905466
6662,90,63020.0,441472.0833,正弦波,材料3,0.239789011
6663,90,79460.0,1065.228298,正弦波,材料3,0.024736139
6664,90,79460.0,1976.306114,正弦波,材料3,0.031037390999999998
6665,90,79460.0,3652.433572,正弦波,材料3,0.039077013499999994
6666,90,79460.0,6882.759626,正弦波,材料3,0.049560532000000004
6667,90,79460.0,12269.30909,正弦波,材料3,0.061961036
6668,90,79460.0,48290.88417,正弦波,材料3,0.0978717645
6669,90,79460.0,99410.27789,正弦波,材料3,0.1245052575
6670,90,79460.0,337703.0625,正弦波,材料3,0.192201438
6671,90,79460.0,620204.1234,正弦波,材料3,0.24346795999999998
6672,90,99950.0,1510.065474,正弦波,材料3,0.0246443425
6673,90,99950.0,2586.801667,正弦波,材料3,0.030969418999999998
6674,90,99950.0,4900.209289,正弦波,材料3,0.039268443
6675,90,99950.0,8869.787961,正弦波,材料3,0.049126733500000005
6676,90,99950.0,16517.86639,正弦波,材料3,0.061667014500000006
6677,90,99950.0,32507.59165,正弦波,材料3,0.077565674
6678,90,99950.0,67142.36751,正弦波,材料3,0.0982344255
6679,90,99950.0,480130.0939,正弦波,材料3,0.1944793185
6680,90,99950.0,841296.1892,正弦波,材料3,0.24033452900000002
6681,90,125850.0,1147.142865,正弦波,材料3,0.0194350915
6682,90,125850.0,3765.247158,正弦波,材料3,0.031213588
6683,90,125850.0,6625.034175,正弦波,材料3,0.038918285999999996
6684,90,125860.0,12524.37586,正弦波,材料3,0.048938482500000005
6685,90,125860.0,97095.60255,正弦波,材料3,0.0982746865
6686,90,125860.0,177419.947,正弦波,材料3,0.12064860399999999
6687,90,125860.0,673177.0521,正弦波,材料3,0.1934326
6688,90,158500.0,820.2093934,正弦波,材料3,0.014678753
6689,90,158510.0,1011.083061,正弦波,材料3,0.0155471035
6690,90,158500.0,19124.82007,正弦波,材料3,0.049019771
6691,90,158510.0,36595.98888,正弦波,材料3,0.062263649500000004
6692,90,158500.0,73961.49279,正弦波,材料3,0.07824049250000001
6693,90,158500.0,265208.8677,正弦波,材料3,0.1219178685
6694,90,158500.0,513553.3304,正弦波,材料3,0.1534909605
6695,90,199500.0,1010.039417,正弦波,材料3,0.012338655
6696,90,199500.0,3176.929454,正弦波,材料3,0.0196940135
6697,90,199500.0,5490.044671,正弦波,材料3,0.0247552755
6698,90,199500.0,17159.13995,正弦波,材料3,0.0390745005
6699,90,199500.0,31892.40049,正弦波,材料3,0.049448706499999995
6700,90,199500.0,108606.099,正弦波,材料3,0.07668618999999999
6701,90,199500.0,210530.3361,正弦波,材料3,0.0971504315
6702,90,199510.0,406352.3509,正弦波,材料3,0.1224500575
6703,90,251170.0,1873.574273,正弦波,材料3,0.012020967
6704,90,251170.0,9818.234535,正弦波,材料3,0.024574132
6705,90,251170.0,16938.39169,正弦波,材料3,0.031000219500000002
6706,90,251170.0,56320.19458,正弦波,材料3,0.0494423585
6707,90,316230.0,3713.130262,正弦波,材料3,0.012150152000000001
6708,90,316230.0,3913.622474,正弦波,材料3,0.0124317175
6709,90,316230.0,10690.72478,正弦波,材料3,0.019555510999999998
6710,90,316230.0,17965.09256,正弦波,材料3,0.024627537999999997
6711,90,316230.0,54748.23797,正弦波,材料3,0.0392594255
6712,90,316230.0,90170.06619,正弦波,材料3,0.048324621
6713,90,316230.0,164554.557,正弦波,材料3,0.0615342465
6714,90,316230.0,294870.5418,正弦波,材料3,0.077246277
6715,90,398100.0,6972.031059,正弦波,材料3,0.012243217
6716,90,398100.0,32530.73438,正弦波,材料3,0.0248505285
6717,90,398100.0,55323.33712,正弦波,材料3,0.031229467
6718,90,398100.0,89901.07573,正弦波,材料3,0.038587159999999995
6719,90,398100.0,155385.2063,正弦波,材料3,0.0487043585
6720,90,501180.0,12726.87081,正弦波,材料3,0.0123329475
6721,90,501180.0,20806.09223,正弦波,材料3,0.015585118
6722,90,501180.0,57320.48192,正弦波,材料3,0.024716056
6723,90,501180.0,154770.4739,正弦波,材料3,0.038823403
6724,90,501180.0,265558.0355,正弦波,材料3,0.0487944505
6725,90,158510.0,36665.88,正弦波,材料3,0.062265
6726,50,99950.0,53264.04,正弦波,材料3,0.07824500000000001
6727,50,50020.0,41867.48,正弦波,材料3,0.09934
6728,50,199500.0,2232.8,正弦波,材料3,0.0155
6729,50,158510.0,1263.85,正弦波,材料3,0.014555
6730,50,79460.0,23292.65,正弦波,材料3,0.062415
6731,50,125860.0,12588.29,正弦波,材料3,0.039195
6732,70,99950.0,10924.68,正弦波,材料3,0.049205
6733,50,158500.0,17227.74,正弦波,材料3,0.039195
6734,25,125860.0,3659.06,正弦波,材料3,0.019694999999999997
6735,90,63020.0,442289.03,正弦波,材料3,0.23979
6736,70,398100.0,6654.44,正弦波,材料3,0.012405
6737,70,501180.0,90820.46,正弦波,材料3,0.030594999999999997
6738,90,398100.0,90033.44,正弦波,材料3,0.03859
6739,70,79470.0,1403.04,正弦波,材料3,0.02484
6740,50,158510.0,58101.89,正弦波,材料3,0.062545
6741,90,63020.0,832.52,正弦波,材料3,0.024585
6742,50,316230.0,60773.47,正弦波,材料3,0.03931
6743,70,63020.0,11952.08,正弦波,材料3,0.062575
6744,70,79460.0,322925.53,正弦波,材料3,0.192135
6745,50,63020.0,3183.85,正弦波,材料3,0.03146
6746,50,79460.0,370463.57,正弦波,材料3,0.191135
6747,50,316230.0,32890.84,正弦波,材料3,0.03133
6748,25,501180.0,9387.41,正弦波,材料3,0.012185
6749,25,79460.0,519662.57,正弦波,材料3,0.19516
6750,90,251170.0,95297.34,正弦波,材料3,0.060594999999999996
6751,25,199500.0,3476.17,正弦波,材料3,0.01551
6752,25,79470.0,13379.54,正弦波,材料3,0.0398
6753,25,251170.0,313407.91,正弦波,材料3,0.078425
6754,50,158500.0,180591.31,正弦波,材料3,0.097
6755,90,63020.0,2848.64,正弦波,材料3,0.039265
6756,70,316230.0,297265.0,正弦波,材料3,0.077345
6757,50,99950.0,16999.87,正弦波,材料3,0.04941
6758,90,316230.0,164815.13,正弦波,材料3,0.06153
