样本编号,实际磁芯损耗_w每m3,两两交互模型_五折预测,相对误差_percent,对数残差
8080,14038.74727,15109.381319201588,7.626279101764812,-0.07349466149070949
8081,37237.43232,39870.44670620582,7.070880622431212,-0.0683208648837752
8082,160531.6376,171425.81901302913,6.786314259233064,-0.06565958868676702
8083,268177.6954,274040.51569711237,2.1861699901506193,-0.021626159631875197
8084,744859.2037,734784.3923651106,-1.3525792908034093,0.013618099738655687
8085,1251288.298,1170065.0158399309,-6.491172521144212,0.06711434261137406
8086,17281.31903,24843.027163765404,43.75654497575354,-0.3629510229190096
8087,31333.51146,45181.43568071194,44.19525158675573,-0.3659981089638169
8088,107371.8096,145724.49431713767,35.719510418997054,-0.3054201466343489
8089,377531.3136,501928.8041260051,32.95024440219178,-0.28480477000080207
8090,688912.9922,881845.8165696599,28.00539785924796,-0.24690224781773829
8091,12781.51178,20670.049832600354,61.71834903711486,-0.4806860499586545
8092,76883.256,114257.8857458135,48.61218383598831,-0.3961699337554201
8093,145956.6696,211409.0509488819,44.84370705926405,-0.3704850927496235
8094,275153.6003,374513.2096484274,36.11059758625568,-0.3082975868117277
8095,935245.7995,1235800.3451500896,32.136422939378264,-0.2786647100139934
8096,9261.290152,16706.919302823222,80.39516124236017,-0.5899795988991112
8097,16423.61755,29484.952896826813,79.52776120768115,-0.5851596685204559
8098,29755.90488,52185.62595614271,75.3790589350167,-0.5617794964861194
8099,54836.35088,92973.13048564566,69.54653071117278,-0.5279572206294336
8100,369176.0958,510590.5738368073,38.305426501237534,-0.3242942890873941
8101,687046.1725,933591.5344922844,35.88483159656703,-0.3066375144920208
8102,1271405.068,1609878.1648601613,26.621971657907633,-0.23603586046383285
8103,7569.180413,14282.159550984608,88.68832253562256,-0.6349263807175483
8104,13135.33983,24994.060020021745,90.28103074225331,-0.6433319025376338
8105,23489.60425,43516.390013485805,85.25808076773284,-0.6165796981151921
8106,79441.63706,133733.18170802412,68.34142227836931,-0.5208240066034708
8107,967284.0405,1281308.1168562006,32.464515406857956,-0.28114461532102375
8108,1776425.291,2162964.5659728902,21.759388189936,-0.19687668339137332
8109,19092.02582,37085.9226521158,94.24823222932243,-0.6639667027257072
8110,34478.46926,64101.984645102064,85.91888219199343,-0.6201402753509768
8111,62411.20643,111455.97383142046,78.58327086887633,-0.5798848099197844
8112,215643.6728,333389.8009930618,54.60217156580622,-0.43568499641720493
8113,399898.9389,589243.1761426332,47.34802191860309,-0.3876270987322652
8114,742569.3032,1008014.7085734162,35.74688641578852,-0.3056218363992951
8115,1356063.534,1697102.5365565077,25.149190580366103,-0.2243363642728209
8116,2495544.512,3037097.1084474167,21.700778881856166,-0.19639521400016235
8117,5775.340157,11317.699446594885,95.96593687866627,-0.6727706667035687
8118,53574.34049,95954.16138392419,79.10469920172821,-0.582800360599963
8119,98035.62561,164062.99058112243,67.35037855910555,-0.5149195037467909
8120,588924.0401,808681.1858142639,37.31502379779723,-0.31710754394447527
8121,1069515.39,1406986.9142266891,31.553685658201637,-0.2742448382718461
8122,1946727.239,2388997.2512983223,22.718643035246615,-0.20472409416462511
8123,5781.83745,10759.729700759266,86.09533377247169,-0.6210889035815033
8124,9608.65099,17795.351109592488,85.20134749521678,-0.6162734120896172
8125,16452.36322,30577.562784094116,85.85514053642513,-0.619797369971387
8126,28235.64873,49675.19483467717,75.93077215859374,-0.5649203916635983
8127,88812.84004,144719.94119064836,62.94934507833398,-0.48826920013019937
8128,881563.2977,1150328.1579887427,30.487301477948392,-0.2661057293576654
8129,1581869.16,1967964.162974936,24.407518190375242,-0.21839242810477977
8130,28190.89312,46315.17279080546,64.291257441387,-0.4964706266922523
8131,48094.7368,77657.61774001723,61.468016891231294,-0.47913689923734815
8132,83552.12889,127424.90778577745,52.50946861394502,-0.4220564974036858
8133,143146.2823,206872.21755930147,44.51805120984373,-0.368234235629739
8134,435979.176,586016.2117306484,34.41380781238241,-0.29575297352317875
8135,763656.8995,943834.1105361892,23.59400028391796,-0.21183181646507698
8136,1338360.192,1624977.4300261338,21.415553132809688,-0.19404879919910023
8137,7361.986971,9748.087934519259,32.41110005924321,-0.28074129130612846
8138,11873.35345,15863.77318749731,33.608194637693614,-0.28974141034189493
8139,19190.95629,25712.01126503458,33.97983339909208,-0.29251910561530714
8140,31114.28848,41357.49208281101,32.92122077416379,-0.2845864417336159
8141,51111.90587,67479.9421999991,32.02392094638419,-0.27781293947083796
8142,84624.71279,108002.72743856136,27.62551727244846,-0.24393014355374198
8143,13386.56347,11242.076522916073,-16.01969730237215,0.1745879063371607
8144,23308.98137,20110.833061905105,-13.720669545049692,0.1475801246392212
8145,879983.6024,668767.5723479374,-24.00226884637488,0.27446669938915136
8146,1520584.311,1186050.2745221646,-22.000360917694316,0.24846598645913254
8147,11970.80184,9483.473924089367,-20.778289952134344,0.23291980796486556
8148,4577.26334,2717.1244097225263,-40.63866970514906,0.5215271767525378
8149,7325.143448,4740.137145645377,-35.289497341658375,0.4352466690872152
8150,20946.14564,14448.172134030136,-31.022287430108136,0.3713867398020323
8151,35546.15577,25926.51575292679,-27.06239200468459,0.3155657952868456
8152,337239.2194,232441.67007668444,-31.075136963537748,0.3721532162189476
8153,1072338.645,731678.1818348883,-31.767992765486103,0.38225641694312174
8154,2932.393495,1463.845692905977,-50.080175276545646,0.6947519730818339
8155,35292.03347,22536.230829161144,-36.14357515466467,0.4485329845258299
8156,58744.87906,38529.44724879906,-34.412245177241054,0.42178117174920615
8157,98993.98756,66643.29087173859,-32.67945608176833,0.39570473710466736
8158,169868.9832,117068.68349039955,-31.08295506039177,0.372266651921878
8159,524522.7631,346045.81021490716,-34.02654097036134,0.4159176607545607
8160,5033.365623,2273.8412818342877,-54.82463520146532,0.7946182743119738
8161,7997.983411,3800.090453847695,-52.48689252566775,0.7441645661857716
8162,13254.05341,6547.408083519963,-50.60071148815476,0.7052341644921576
8163,21455.71991,11027.373428548924,-48.60403904038043,0.6656105971667348
8164,35015.18861,19369.554966741318,-44.68242001355503,0.5920794258742728
8165,57308.40877,32420.929011131113,-43.4272740999521,0.5696431914752669
8166,155736.902,94703.41323615196,-39.190126411945734,0.49741801566016974
8167,263989.7099,160002.3954943084,-39.39066960037279,0.5007213377739745
8168,455708.616,275474.0000228161,-39.550407793295676,0.5033603549102708
8169,5300.166767,2229.904384191297,-57.92765619989222,0.8657795780262267
8170,8315.576706,3676.1663469263985,-55.79180522411744,0.8162600119200079
8171,13612.88199,6117.350201842006,-55.062049268216676,0.7998875203644538
8172,21935.39077,10492.782575919213,-52.16505287760956,0.7374137022753064
8173,35771.66031,17715.717923673375,-50.475550281570435,0.7027037046528992
8174,94147.69393,49110.76208328087,-47.83646838997953,0.6507865634144014
8175,154295.6148,84011.54313029407,-45.5515678529225,0.607916131384064
8176,251212.0912,138126.763592005,-45.015877646575234,0.5981257269161944
8177,427181.9674,240277.13594697407,-43.75297782127915,0.5754170853498444
8178,8818.274353,3579.883994019886,-59.40380338924248,0.9014958033065987
8179,14222.48307,5990.637600649854,-57.879101903899446,0.8646261766300576
8180,23032.19224,9818.073877086506,-57.37238655018058,0.8526679396582182
8181,37033.87771,16714.931428093583,-54.86583511728731,0.795530690063126
8182,59054.89244,27380.526411745617,-53.63546476769162,0.768635345892509
8183,95853.72701,46080.28696770467,-51.92645251770198,0.7324381085464307
8184,251760.6838,125069.98396695768,-50.321876283783084,0.6996055164630128
8185,412320.8743,209351.4503796898,-49.22608496717339,0.6777874468872849
8186,680899.8425,341655.29047094134,-49.82297407846128,0.6896129150099366
8187,15121.40855,6077.585650312717,-59.808071911973315,0.9115040043550771
8188,24314.07381,9862.138112187067,-59.438561430495774,0.9023523596441798
8189,61758.68916,26509.98747622046,-57.07488640579744,0.8457131328667007
8190,159655.6204,71333.07983838575,-55.320658515078655,0.8056589503710541
8191,252474.4748,115594.54194850697,-54.21535502150216,0.7812214135591944
8192,411765.0426,192828.18052764042,-53.170337309338066,0.758653365665861
8193,670608.5056,318706.57631714706,-52.475017293137796,0.7439146614882102
8194,24677.06211,9313.6868261249,-62.25771615515499,0.9743891326469427
8195,39423.68251,14953.98104805877,-62.06853318619938,0.9693891594346784
8196,99756.69487,39120.56195153094,-60.78402356602561,0.9360859601313614
8197,156055.0134,62792.331584730666,-59.762695079983466,0.9103756375882384
8198,250355.7885,101286.69251970411,-59.54289967627246,0.9049280245446862
8199,4126.109109,6157.01221666164,49.220780498309416,-0.4002567715623684
8200,7444.890472,11331.381764495738,52.2034717248388,-0.4200480694608082
8201,13319.94968,19912.981115321505,49.49741998816249,-0.40210894908947203
8202,49096.37719,64955.879740612,32.30279596646549,-0.2799230184428829
8203,96097.69186,117841.06809475619,22.62632516339002,-0.20397153847219585
8204,184333.6849,210184.90395286834,14.024142720790552,-0.1312400182371043
8205,349613.7378,376725.2675187977,7.754709494369792,-0.07468724964497753
8206,632829.4065,669618.663937094,5.813455736920468,-0.056507506227571724
8207,1121701.469,1213049.1661196349,8.143672772495481,-0.07829046051549504
8208,3350.60255,5294.883617711746,58.02780361734477,-0.4576008038192505
8209,10569.29559,16650.81843891829,57.53952850625394,-0.4545062154316124
8210,18944.2488,29982.61244148182,58.26762390009266,-0.4591172362924407
8211,36355.83733,52920.46388779595,45.5624949782884,-0.37543532715780614
8212,69884.53306,93864.01535864142,34.31300353406328,-0.2950027373815587
8213,134547.7635,168756.69094717872,25.425117859486917,-0.22653872406276498
8214,485144.3691,513201.3494146347,5.7832229129410875,-0.0562217472602935
8215,881959.138,928753.5062485563,5.305729736489932,-0.05169764512342745
8216,1538799.272,1624366.7433470571,5.560664922582379,-0.054115624628542136
8217,3308.437755,4593.0844565269335,38.829405195411745,-0.32807569263981584
8218,5611.216195,8179.369987903822,45.76822035822168,-0.3768476424633924
8219,9787.696965,13922.73922050479,42.24734654425207,-0.3523972333768981
8220,17162.45516,25164.233186173322,46.62373740572278,-0.3826995099048105
8221,56895.20336,76308.87142854452,34.1218009991212,-0.2935781637864139
8222,378634.6015,406678.2584258735,7.406522492866643,-0.07145072508868822
8223,1251212.362,1222451.0710223166,-2.2986738183844273,0.023255053012897875
8224,2214384.288,2149442.2142713764,-2.9327372886699146,0.029766017782502985
8225,5709.332981,7353.202717978009,28.792675824805062,-0.25303376135105715
8226,28985.74276,37203.30712992934,28.3503667232895,-0.2495935785379828
8227,50653.59845,65360.98813055626,29.035231712262018,-0.25491529513327116
8228,90745.93728,112832.28352537322,24.338661219868136,-0.21783879570383746
8229,167260.0417,191726.97381724074,14.628079646856108,-0.13652261137576716
8230,566055.4377,587558.2981389664,3.7987198791583,-0.037283452096922076
8231,1820221.705,1721471.9184391715,-5.4251515784901905,0.055778618203460084
8232,5983.399342,6592.819690953067,10.185185947314084,-0.09699227290411017
8233,9802.277575,11308.320878108147,15.3642180767172,-0.14292405134538555
8234,16309.01882,19536.773709863,19.791226716255636,-0.1805802642591523
8235,28044.368,32448.240280836122,15.703232395310614,-0.14585838555085218
8236,145191.1654,161222.56156860283,11.041578269887511,-0.1047345241950346
8237,259281.9482,275389.4908255641,6.212365626448984,-0.06027035320200369
8238,467260.2477,476414.87958867004,1.9592147916994804,-0.01940269234952119
8239,834754.3727,809672.6913470523,-3.004678043413094,0.030507435899361113
8240,1489869.175,1391271.629373051,-6.617866003365634,0.06847014388317874
8241,6431.3752,6330.4687677332395,-1.568971318401093,0.015814099506540558
8242,10529.55937,10499.36424684887,-0.28676530603132205,0.00287177265494698
8243,17287.094,17939.098071690787,3.7716233375649257,-0.0370223691182332
8244,28668.66554,29881.52624238855,4.230614434063221,-0.041435704728622014
8245,48210.88291,50385.33670742575,4.510296568276948,-0.044115412316685365
8246,135765.4448,140752.3740313884,3.6731947799639273,-0.036073407694363624
8247,235826.3798,235713.45454587147,-0.04788491186791483,0.0004789638035305188
8248,414541.8081,405735.25697509,-2.124406019569829,0.02147296292996792
8249,718183.1137,666638.7374579058,-7.177052099783198,0.0744762933579306
8250,7038.787359,6050.622110915812,-14.038856378019299,0.15127481018431155
8251,11308.39602,10098.045484381359,-10.703114159408802,0.11320357171941176
8252,18496.94096,17011.884646166283,-8.028658993101509,0.08369316826319739
8253,49394.03329,45790.72170880438,-7.295034118878322,0.07574814547543163
8254,223446.4257,207765.01238294464,-7.0179745627747385,0.07276398638337511
8255,384139.8712,357150.0274500834,-7.026045920618455,0.07285079572254993
8256,651428.0801,586219.5578044849,-10.01008772687617,0.10547260779409484
8257,1124163.935,983252.8956601956,-12.53474114874575,0.1339285131663992
8258,7466.0531,5798.375950239773,-22.336797333523208,0.25278862294596216
8259,11922.98845,9362.111200178142,-21.47848469837156,0.24179751847734465
8260,19289.85958,15562.932825018606,-19.320652592233095,0.21468756158418856
8261,30891.02431,25126.22277506424,-18.661736422477855,0.206553633443761
8262,50333.34803,42060.331748446246,-16.43645138929129,0.17956278238541223
8263,217525.6454,180603.81915776437,-16.973550945839712,0.18601096565072517
8264,358745.8907,305527.1531087401,-14.83466123818652,0.1605756569718011
8265,598119.9951,489564.5662160698,-18.1494398738134,0.20027503886893072
8266,20307.64586,15616.936269048292,-23.098243997798907,0.2626414748581265
8267,32450.34366,24493.386946401864,-24.520408156435945,0.28130787298031734
8268,52477.35716,39901.35711710429,-23.964621550114103,0.2739714480964768
8269,83799.19825,65073.188144449385,-22.346287908011835,0.2529108321015485
8270,134653.5203,105914.49951423457,-21.34294054974323,0.24007280272086184
8271,218417.8293,169113.7060611153,-22.573305209056347,0.255838570914813
8272,577264.3327,445688.0255833915,-22.79307756659682,0.2586810641509043
8273,960442.4462,720048.4753474633,-25.029502996630132,0.28807552313175044
8274,8864.104186,14155.417759679605,59.69372045555066,-0.46808754758033366
8275,15905.4946,24766.43576207732,55.70993788572485,-0.4428247179551672
8276,30618.76587,45628.3090634201,49.020732112937054,-0.39891525197562494
8277,60742.57223,82077.70570433987,35.123855791873616,-0.30102162216021
8278,219839.0234,271543.3720754017,23.519185936941213,-0.21122630973023604
8279,409611.1476,491962.57379783783,20.104781493460948,-0.18319435490701963
8280,6353.62951,11428.136288067684,79.86784199615197,-0.5870521841046337
8281,20984.99476,36732.91038118106,75.04369575158786,-0.5598654467771347
8282,548384.5918,669001.2579418604,21.994904296262593,-0.19880908980943524
8283,994586.0453,1210643.2470784797,21.723329298603797,-0.19658049077476392
8284,4726.812922,9670.424607858806,104.58657381699537,-0.715821043758428
8285,8386.617484,16968.255289769204,102.32537518422969,-0.70470698375612
8286,14914.06697,29893.532337170873,100.43850143158417,-0.6953372876814718
8287,29078.2959,53849.0107932991,85.18626737442031,-0.616191983228612
8288,56925.64652,94618.6926547465,66.21452445253053,-0.5081090840259836
8289,215930.3092,297663.9372071849,37.85185521662048,-0.3210094096183589
